1266568911	20241003	202410	2024	2024.7479											GOVHRI	HUMAN RIGHTS COMMISSION						GOV	HRI		0	051	051	05	1	3.4	10	1	10	2.84090909090909	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-ukfcdo01.htm
1266568912	20241003	202410	2024	2024.7479	CHN	CHINA	CHN								SEP	SEPARATIST						SEP			1	130	130	13	3	-4.4	10	1	10	-2.83505154639175	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Penghu, Penghu Xian, Taiwan	TW	TW17	13277	23.57	119.57	-2633978	4	Penghu, Penghu Xian, Taiwan	TW	TW17	13277	23.57	119.57	-2633978	20251003061500	https://english.aawsat.com/world/5193117-taiwan-tracking-china-activity-cannot-say-if-there-will-be-more-drills-post-national
1266568913	20241003	202410	2024	2024.7479	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		PAKGOV	PAKISTAN	PAK					GOV			0	020	020	02	1	3.0	10	1	10	-3.09653916211293	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251003061500	https://www.thenews.com.pk/latest/1348175-solar-boom-faces-ire-from-debt-strapped-government
1266568914	20250903	202509	2025	2025.6658	EDU	SCHOOL						EDU													1	082	082	08	2	5.0	2	1	2	-1.53846153846153	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20251003061500	https://www.thecrimson.com/article/2025/10/3/harding-2025-profile/
1266568915	20250903	202509	2025	2025.6658	EDU	SCHOOL						EDU			EDUEDU	SCHOOL						EDU	EDU		1	043	043	04	1	2.8	10	1	10	-4.15647921760391	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20251003061500	https://wvmetronews.com/2025/10/02/cases-over-religious-exemptions-to-school-vaccinations-are-filed-in-kanawha-jefferson/
1266568916	20250903	202509	2025	2025.6658	EDUEDU	SCHOOL						EDU	EDU		EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	-4.15647921760391	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20251003061500	https://wvmetronews.com/2025/10/02/cases-over-religious-exemptions-to-school-vaccinations-are-filed-in-kanawha-jefferson/
1266568917	20250903	202509	2025	2025.6658	EDUEDU	SCHOOL						EDU	EDU		EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-4.15647921760391	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20251003061500	https://wvmetronews.com/2025/10/02/cases-over-religious-exemptions-to-school-vaccinations-are-filed-in-kanawha-jefferson/
1266568918	20250903	202509	2025	2025.6658	EDUEDU	SCHOOL						EDU	EDU		EDU	STUDENT						EDU			1	114	114	11	3	-2.0	2	1	2	-4.15647921760391	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20251003061500	https://wvmetronews.com/2025/10/02/cases-over-religious-exemptions-to-school-vaccinations-are-filed-in-kanawha-jefferson/
1266568919	20250903	202509	2025	2025.6658	EDUEDU	SCHOOL						EDU	EDU		USA	UNITED STATES	USA								1	114	114	11	3	-2.0	8	1	8	-4.15647921760391	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20251003061500	https://wvmetronews.com/2025/10/02/cases-over-religious-exemptions-to-school-vaccinations-are-filed-in-kanawha-jefferson/
1266568920	20250903	202509	2025	2025.6658	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	-2.23978919631094	4	Ballylumford, Larne, United Kingdom	UK	UKS3	40156	54.8333	-5.78333	-2589094	0								4	Ballylumford, Larne, United Kingdom	UK	UKS3	40156	54.8333	-5.78333	-2589094	20251003061500	https://www.bbc.com/news/articles/cz69vwz2ze8o
1266568921	20250903	202509	2025	2025.6658	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	-2.23978919631094	4	Kilroot, Carrickfergus, United Kingdom	UK	UKR4	40148	54.7167	-5.76667	-2600075	0								4	Kilroot, Carrickfergus, United Kingdom	UK	UKR4	40148	54.7167	-5.76667	-2600075	20251003061500	https://www.bbc.com/news/articles/cz69vwz2ze8o
1266568922	20250903	202509	2025	2025.6658	GBREDU	UNITED KINGDOM	GBR					EDU													1	082	082	08	2	5.0	8	1	8	-1.53846153846153	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20251003061500	https://www.thecrimson.com/article/2025/10/3/harding-2025-profile/
1266568923	20250903	202509	2025	2025.6658	GOV	PLANNING COMMISSION						GOV													1	020	020	02	1	3.0	2	1	2	-1.07758620689656	3	Palmer Lake, Texas, United States	US	USTX	TX473	29.8911	-96.0955	1364721	0								3	Palmer Lake, Texas, United States	US	USTX		29.8911	-96.0955	1364721	20251003061500	https://www.koaa.com/news/politics/another-vote-in-shocking-move-palmer-lakes-board-of-trustees-greenlights-election-for-buc-ees-annexation
1266568924	20250903	202509	2025	2025.6658	GOV	PLANNING COMMISSION						GOV													1	110	110	11	3	-2.0	2	1	2	-1.07758620689656	3	Palmer Lake, Texas, United States	US	USTX	TX473	29.8911	-96.0955	1364721	0								3	Palmer Lake, Texas, United States	US	USTX		29.8911	-96.0955	1364721	20251003061500	https://www.koaa.com/news/politics/another-vote-in-shocking-move-palmer-lakes-board-of-trustees-greenlights-election-for-buc-ees-annexation
1266568925	20250903	202509	2025	2025.6658	GOV	ADMINISTRATION						GOV			EDU	UNIVERSITY						EDU			0	112	112	11	3	-2.0	10	1	10	-9.99999999999998	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.thecrimson.com/article/2025/10/3/crime-clery-report-2024/
1266568926	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								QAT	DOHA	QAT								0	190	190	19	4	-10.0	1	1	1	-4.79302832244008	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251003061500	https://english.aawsat.com/features/5193113-tunisians-remember-israeli-strike-bound-their-fate-palestinians-40-years-ago
1266568927	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								QAT	DOHA	QAT								0	190	190	19	4	-10.0	1	1	1	-4.79302832244008	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://english.aawsat.com/features/5193113-tunisians-remember-israeli-strike-bound-their-fate-palestinians-40-years-ago
1266568928	20250903	202509	2025	2025.6658	NZL	NEW ZEALAND	NZL																		1	010	010	01	1	0.0	2	1	2	3.30788804071247	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	Canada	CA	CA		60	-96	CA	20251003061500	https://www.nzherald.co.nz/lifestyle/how-did-michelle-obama-end-up-wearing-a-floral-cardigan-by-kiwi-designer-wynn-hamlyn/UJODRRK5ZVCNFHFUFJ5VQ7DY44/
1266568929	20250903	202509	2025	2025.6658	NZL	NEW ZEALAND	NZL																		1	084	084	08	2	7.0	2	1	2	3.30788804071247	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251003061500	https://www.nzherald.co.nz/lifestyle/how-did-michelle-obama-end-up-wearing-a-floral-cardigan-by-kiwi-designer-wynn-hamlyn/UJODRRK5ZVCNFHFUFJ5VQ7DY44/
1266568930	20250903	202509	2025	2025.6658	RUS	RUSSIA	RUS								EST	ESTONIA	EST								1	150	150	15	4	-7.2	1	1	1	-3.62756952841597	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568931	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								EST	ESTONIAN	EST								1	150	150	15	4	-7.2	2	1	2	-3.62756952841597	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568932	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								EST	ESTONIAN	EST								1	150	150	15	4	-7.2	4	1	4	-3.62756952841597	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568933	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								EST	ESTONIAN	EST								1	150	150	15	4	-7.2	1	1	1	-3.62756952841597	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568934	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								POL	POLISH	POL								1	192	192	19	4	-9.5	5	1	5	-3.62756952841597	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568935	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								POL	POLISH	POL								1	192	192	19	4	-9.5	2	1	2	-3.62756952841597	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568936	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								POL	POLISH	POL								1	193	193	19	4	-10.0	3	1	3	-3.62756952841597	1	Russia	RS	RS		60	100	RS	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568937	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								POL	POLAND	POL								1	193	193	19	4	-10.0	1	1	1	-3.62756952841597	1	Russia	RS	RS		60	100	RS	1	Poland	PL	PL		52	20	PL	1	Russia	RS	RS		60	100	RS	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568938	20250903	202509	2025	2025.6658	RUS	RUSSIAN	RUS								POL	POLAND	POL								1	193	193	19	4	-10.0	1	1	1	-3.62756952841597	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568939	20250903	202509	2025	2025.6658	USAGOV	OBAMA	USA					GOV													1	010	010	01	1	0.0	6	1	6	3.30788804071247	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20251003061500	https://www.nzherald.co.nz/lifestyle/how-did-michelle-obama-end-up-wearing-a-floral-cardigan-by-kiwi-designer-wynn-hamlyn/UJODRRK5ZVCNFHFUFJ5VQ7DY44/
1266568940	20250903	202509	2025	2025.6658	USAGOV	OBAMA	USA					GOV													1	010	010	01	1	0.0	2	1	2	3.30788804071247	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20251003061500	https://www.nzherald.co.nz/lifestyle/how-did-michelle-obama-end-up-wearing-a-floral-cardigan-by-kiwi-designer-wynn-hamlyn/UJODRRK5ZVCNFHFUFJ5VQ7DY44/
1266568941	20250903	202509	2025	2025.6658	USAGOV	UNITED STATES	USA					GOV													1	020	020	02	1	3.0	8	1	8	-1.07758620689656	3	Palmer Lake, Texas, United States	US	USTX	TX473	29.8911	-96.0955	1364721	0								3	Palmer Lake, Texas, United States	US	USTX		29.8911	-96.0955	1364721	20251003061500	https://www.koaa.com/news/politics/another-vote-in-shocking-move-palmer-lakes-board-of-trustees-greenlights-election-for-buc-ees-annexation
1266568942	20250903	202509	2025	2025.6658	USAGOV	UNITED STATES	USA					GOV													1	110	110	11	3	-2.0	8	1	8	-1.07758620689656	3	Palmer Lake, Texas, United States	US	USTX	TX473	29.8911	-96.0955	1364721	0								3	Palmer Lake, Texas, United States	US	USTX		29.8911	-96.0955	1364721	20251003061500	https://www.koaa.com/news/politics/another-vote-in-shocking-move-palmer-lakes-board-of-trustees-greenlights-election-for-buc-ees-annexation
1266568943	20250903	202509	2025	2025.6658	USAGOV	OBAMA	USA					GOV			NZL	NEW ZEALAND	NZL								1	084	084	08	2	7.0	2	1	2	3.30788804071247	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251003061500	https://www.nzherald.co.nz/lifestyle/how-did-michelle-obama-end-up-wearing-a-floral-cardigan-by-kiwi-designer-wynn-hamlyn/UJODRRK5ZVCNFHFUFJ5VQ7DY44/
1266568944	20250926	202509	2025	2025.7288	DNK	DENMARK	DNK								RUS	RUSSIAN	RUS								1	111	111	11	3	-2.0	1	1	1	-3.62756952841597	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	1	Russia	RS	RS		60	100	RS	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568945	20250926	202509	2025	2025.7288	DNK	DENMARK	DNK								RUS	RUSSIAN	RUS								1	111	111	11	3	-2.0	1	1	1	-3.62756952841597	1	Estonia	EN	EN		59	26	EN	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	1	Estonia	EN	EN		59	26	EN	20251003061500	https://www.ynetnews.com/article/bke7va32xg
1266568946	20250926	202509	2025	2025.7288	GOV	FINANCE MINIST						GOV													0	090	090	09	2	-2.0	6	2	6	-3.60987247031438	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	0								4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20251003061500	https://www.yahoo.com/news/articles/indonesia-free-meals-programme-under-051946054.html
1266568947	20250926	202509	2025	2025.7288	GOV	FINANCE MINIST						GOV			IDN	INDONESIA	IDN								0	090	090	09	2	-2.0	2	2	2	-3.60987247031438	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20251003061500	https://www.yahoo.com/news/articles/indonesia-free-meals-programme-under-051946054.html
1266568948	20250926	202509	2025	2025.7288	IDN	BANDUNG	IDN								MED	LOCAL MEDIA						MED			1	042	042	04	1	1.9	4	2	4	-3.60987247031437	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20251003061500	https://www.yahoo.com/news/articles/indonesia-free-meals-programme-under-051946054.html
1266568949	20250926	202509	2025	2025.7288	IDNGOV	INDONESIA	IDN					GOV			GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	2	2	2	-3.60987247031438	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20251003061500	https://www.yahoo.com/news/articles/indonesia-free-meals-programme-under-051946054.html
1266568950	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								CRM	KILLERS						CRM			1	112	112	11	3	-2.0	2	1	2	-6.12745098039216	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251003061500	https://www.kens5.com/article/news/local/texas-san-antonio-daughter-police-officers-trial-shooting-kill-mother-2023/273-469a90d4-875f-4537-82d1-e906c4d16271
1266568951	20251002	202510	2025	2025.7452	COP	SECURITY FORCE						COP			OPP	DEMONSTRATOR						OPP			0	193	193	19	4	-10.0	2	1	2	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Morocco	MO	MO		32	-5	MO	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568952	20251002	202510	2025	2025.7452	GOV	PRESIDENT						GOV			USAGOV	OVAL OFFICE	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.78372591006424	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251003061500	https://thegeorgeanne.com/49620/featured/united-states-government-shutdown-2025/
1266568953	20251002	202510	2025	2025.7452	GOV	PRESIDENT						GOV			USAGOV	OVAL OFFICE	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.78372591006424	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251003061500	https://thegeorgeanne.com/49620/featured/united-states-government-shutdown-2025/
1266568954	20251002	202510	2025	2025.7452	MED	MEDIA						MED													1	018	018	01	1	3.4	6	1	6	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568955	20251002	202510	2025	2025.7452	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	018	018	01	1	3.4	2	1	2	-1.83464932652113	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568956	20251002	202510	2025	2025.7452	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	018	018	01	1	3.4	2	1	2	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568957	20251002	202510	2025	2025.7452	SET	SETTLER						SET			ISR	JERUSALEM	ISR								0	190	190	19	4	-10.0	8	1	8	-1.83464932652113	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568958	20251002	202510	2025	2025.7452	SET	SETTLER						SET			ISR	JERUSALEM	ISR								0	190	190	19	4	-10.0	2	1	2	-1.83464932652113	1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266568959	20251002	202510	2025	2025.7452	USAGOV	OVAL OFFICE	USA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-2.78372591006424	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251003061500	https://thegeorgeanne.com/49620/featured/united-states-government-shutdown-2025/
1266568960	20251002	202510	2025	2025.7452	USAGOV	OVAL OFFICE	USA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-2.78372591006424	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251003061500	https://thegeorgeanne.com/49620/featured/united-states-government-shutdown-2025/
1266568961	20251003	202510	2025	2025.7479											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	-1.15606936416185	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20251003061500	https://www.soapcentral.com/music/rival-consoles-2026-australian-tour-ticket-info-dates-venues-and-more-explored
1266568962	20251003	202510	2025	2025.7479											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	10	1	10	-1.15606936416185	0								4	Byron Bay, New South Wales, Australia	AS	AS02	4968	-28.642	153.612	-1563414	4	Byron Bay, New South Wales, Australia	AS	AS02	4968	-28.642	153.612	-1563414	20251003061500	https://www.soapcentral.com/music/rival-consoles-2026-australian-tour-ticket-info-dates-venues-and-more-explored
1266568963	20251003	202510	2025	2025.7479											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	8	1	8	-3.79746835443038	0								4	Dandenong, Victoria, Australia	AS	AS07	5379	-37.9833	145.2	-1568875	4	Dandenong, Victoria, Australia	AS	AS07	5379	-37.9833	145.2	-1568875	20251003061500	https://dandenong.starcommunity.com.au/news/2025-10-03/hill-slams-genocide-pub-talk/
1266568964	20251003	202510	2025	2025.7479											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	10	1	10	0	0								4	Melton Mowbray, Tasmania, Australia	AS	AS06	5349	-42.4667	147.183	-1586893	4	Melton Mowbray, Tasmania, Australia	AS	AS06	5349	-42.4667	147.183	-1586893	20251003061500	https://www.somersetcountygazette.co.uk/news/25506231.somerset-man-richard-shares-inspirational-life-story/
1266568965	20251003	202510	2025	2025.7479											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	-3.79746835443038	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Dandenong, Victoria, Australia	AS	AS07	5379	-37.9833	145.2	-1568875	20251003061500	https://dandenong.starcommunity.com.au/news/2025-10-03/hill-slams-genocide-pub-talk/
1266568966	20251003	202510	2025	2025.7479											BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	10	1	10	-5.12820512820513	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251003061500	https://newstodaynet.com/2025/10/03/parking-woes-in-chennais-market-areas/
1266568967	20251003	202510	2025	2025.7479											BUS	BUSINESS						BUS			1	0353	035	03	1	7.0	10	1	10	3.51437699680511	0								0								0								20251003061500	https://www.itnews.com.au/news/tpg-telecom-shakes-up-the-way-it-finances-smartphones-620780
1266568968	20251003	202510	2025	2025.7479											BUS	BANK						BUS			0	057	057	05	1	8.0	10	1	10	-3.09653916211293	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251003061500	https://www.thenews.com.pk/latest/1348175-solar-boom-faces-ire-from-debt-strapped-government
1266568969	20251003	202510	2025	2025.7479											CHN	XINJIANG	CHN								1	042	042	04	1	1.9	2	1	2	1.38121546961327	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373841.html
1266568970	20251003	202510	2025	2025.7479											CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	-0.284090909090899	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373842.html
1266568971	20251003	202510	2025	2025.7479											CHN	XINJIANG	CHN								1	042	042	04	1	1.9	10	1	7	1.38121546961327	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373841.html
1266568972	20251003	202510	2025	2025.7479											CHN	CHINA	CHN								0	043	043	04	1	2.8	1	1	1	4.06455469216976	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Zunyi, Guizhou, China	CH	CH18	13065	27.5431	106.823	-1919290	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373829.html
1266568973	20251003	202510	2025	2025.7479											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	9.53757225433526	0								4	Grand Canal, China (general), China	CH	CH00	13279	39.9	116.733	-1903045	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373831.html
