1274127203	20251114	202511	2025	2025.8603											BUS	PRODUCER						BUS			0	113	113	11	3	-2.0	2	1	2	-4.57063711911357	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251114054500	https://djcoregon.com/news/2025/11/13/portland-ban-algorithmic-rent-fixing-software/
1274127204	20251114	202511	2025	2025.8603											BUS	PRODUCER						BUS			0	113	113	11	3	-2.0	2	1	2	-4.57063711911357	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251114054500	https://djcoregon.com/news/2025/11/13/portland-ban-algorithmic-rent-fixing-software/
1274127205	20251114	202511	2025	2025.8603											BUS	PRODUCER						BUS			0	120	120	12	3	-4.0	1	1	1	-4.57063711911357	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251114054500	https://djcoregon.com/news/2025/11/13/portland-ban-algorithmic-rent-fixing-software/
1274127206	20251114	202511	2025	2025.8603											BUS	PRODUCER						BUS			0	120	120	12	3	-4.0	4	1	4	-4.57063711911357	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251114054500	https://djcoregon.com/news/2025/11/13/portland-ban-algorithmic-rent-fixing-software/
1274127207	20251114	202511	2025	2025.8603											BUS	BOSS						BUS			1	190	190	19	4	-10.0	10	1	10	-3.63636363636363	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251114054500	https://www.tvguide.co.uk/schedule/42bc1aa1-b932-5282-829a-789ce8d6e400/uk-border-force
1274127208	20251114	202511	2025	2025.8603											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-3.125	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251114054500	https://www.odt.co.nz/news/dunedin/aussie-brawler-booted-cruise-ship-family-sails-without-him
1274127209	20251114	202511	2025	2025.8603											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-10.1083032490975	0								0								0								20251114054500	https://www.orissapost.com/clash-between-hm-villagers-leads-to-standoff-with-police/
1274127210	20251114	202511	2025	2025.8603											COP	SECURITY FORCE						COP			1	111	111	11	3	-2.0	2	1	2	-5.26315789473685	0								4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	20251114054500	https://www.newindianexpress.com/nation/2025/Nov/14/delhi-blast-security-forces-demolish-accused-dr-umar-nabis-house-in-pulwama
1274127211	20251114	202511	2025	2025.8603											COP	SECURITY FORCE						COP			1	112	112	11	3	-2.0	2	1	2	-5.26315789473685	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251114054500	https://www.newindianexpress.com/nation/2025/Nov/14/delhi-blast-security-forces-demolish-accused-dr-umar-nabis-house-in-pulwama
1274127212	20251114	202511	2025	2025.8603											COP	SECURITY FORCE						COP			1	1712	171	17	4	-9.2	2	1	2	-5.26315789473685	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251114054500	https://www.newindianexpress.com/nation/2025/Nov/14/delhi-blast-security-forces-demolish-accused-dr-umar-nabis-house-in-pulwama
