1265121012	20240925	202409	2024	2024.7260	GOV	PRIME MINISTER						GOV			NPL	KATHMANDU	NPL								1	1712	171	17	4	-9.2	5	1	5	-6.57976412166357	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250925094500	https://www.thestar.com.my/tech/tech-news/2025/09/25/how-angry-gen-z-kids-sparked-asia039s-deadliest-protest-this-year
1265121013	20240925	202409	2024	2024.7260	KOR	SEOUL	KOR								MIL	MILITARY						MIL			0	043	043	04	1	2.8	2	1	2	1.08695652173913	1	Netherlands	NL	NL		52.5	5.75	NL	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Netherlands	NL	NL		52.5	5.75	NL	20250925094500	https://www.korea.net/NewsFocus/policies/view?articleId=279754
1265121014	20240925	202409	2024	2024.7260	MIL	MILITARY						MIL			KOR	SEOUL	KOR								0	042	042	04	1	1.9	2	1	2	1.08695652173913	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250925094500	https://www.korea.net/NewsFocus/policies/view?articleId=279754
1265121015	20250918	202509	2025	2025.7068											GOV	ELECTION COMMISSION						GOV			0	190	190	19	4	-10.0	10	1	10	0	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250925094500	https://economictimes.indiatimes.com/news/politics-and-nation/age-is-just-a-number-for-pm-modi-and-he-should-continue-to-lead-country-fadnavis/articleshow/124111965.cms
1265121016	20250918	202509	2025	2025.7068	CVL	SETTLEMENT						CVL													1	071	071	07	2	7.4	2	1	2	-6.38977635782747	3	Alameda County, California, United States	US	USCA	CA001	37.5999	-121.884	1675839	0								3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20250925094500	https://www.independentnews.com/news/livermore_news/livermore-settles-2023-lawsuit-claim-over-use-of-utility-fees/article_1c9e5da1-1d73-4270-af11-59ff073c7bd0.html
1265121017	20250918	202509	2025	2025.7068	CVL	SETTLEMENT						CVL													1	112	112	11	3	-2.0	2	1	2	-6.38977635782747	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250925094500	https://www.independentnews.com/news/livermore_news/livermore-settles-2023-lawsuit-claim-over-use-of-utility-fees/article_1c9e5da1-1d73-4270-af11-59ff073c7bd0.html
1265121018	20250918	202509	2025	2025.7068	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	8	1	8	-6.38977635782747	3	Alameda County, California, United States	US	USCA	CA001	37.5999	-121.884	1675839	0								3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20250925094500	https://www.independentnews.com/news/livermore_news/livermore-settles-2023-lawsuit-claim-over-use-of-utility-fees/article_1c9e5da1-1d73-4270-af11-59ff073c7bd0.html
1265121019	20250918	202509	2025	2025.7068	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	112	112	11	3	-2.0	8	1	8	-6.38977635782747	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250925094500	https://www.independentnews.com/news/livermore_news/livermore-settles-2023-lawsuit-claim-over-use-of-utility-fees/article_1c9e5da1-1d73-4270-af11-59ff073c7bd0.html
1265121020	20250924	202509	2025	2025.7233	AFR	AFRICA	AFR								IGOAFRAFU	AFRICAN UNION	AFR					IGO			1	042	042	04	1	1.9	10	1	10	3.62595419847328	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250925094500	https://businessdayghana.com/mahama-addresses-80th-un-general-assembly-today/
1265121021	20250924	202509	2025	2025.7233	IGOAFRAFU	AFRICAN UNION	AFR					IGO			AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	3.62595419847328	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250925094500	https://businessdayghana.com/mahama-addresses-80th-un-general-assembly-today/
1265121022	20250924	202509	2025	2025.7233	IGOSEAASN	ASEAN	SEA	ASN				IGO			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	4.16666666666667	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250925094500	https://www.thestar.com.my/business/business-news/2025/09/25/pm-anwar-urges-malaysia-us-reciprocal-trade-agreement-finalisation
1265121023	20250924	202509	2025	2025.7233	USA	UNITED STATES	USA								IGOSEAASN	ASEAN	SEA	ASN				IGO			1	042	042	04	1	1.9	4	1	4	4.16666666666667	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250925094500	https://www.thestar.com.my/business/business-news/2025/09/25/pm-anwar-urges-malaysia-us-reciprocal-trade-agreement-finalisation
1265121024	20250925	202509	2025	2025.7260											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	0	0								4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	20250925094500	https://www.esi-africa.com/news/lobito-corridor-opens-faster-mineral-trade/
1265121025	20250925	202509	2025	2025.7260											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	-2.63157894736843	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250925094500	https://www.ewn.co.za/2025/09/25/saps-legal-head-claims-mchunu-didnt-have-authority-to-issue-instruction-to-disband-kzn-pktt
1265121026	20250925	202509	2025	2025.7260											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-7.16510903426791	0								1	South Africa	SF	SF		-30	26	SF	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250925094500	https://www.hindustantimes.com/trending/us/he-did-bad-things-elon-musk-s-old-post-on-dad-errol-resurfaces-amid-child-sex-abuse-claims-101758791961156.html
1265121027	20250925	202509	2025	2025.7260											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	6	1	4	-7.16510903426791	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250925094500	https://www.hindustantimes.com/trending/us/he-did-bad-things-elon-musk-s-old-post-on-dad-errol-resurfaces-amid-child-sex-abuse-claims-101758791961156.html
1265121028	20250925	202509	2025	2025.7260											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	10	1	10	-6.51515151515151	0								4	Clay Ashland, Montserrado, Liberia	LI	LI14	147258	6.4225	-10.7247	-2130893	4	Clay Ashland, Montserrado, Liberia	LI	LI14	147258	6.4225	-10.7247	-2130893	20250925094500	https://frontpageafricaonline.com/legal-issues/liberia-jfk-botched-surgery-victim-cries-out-as-health-worsens-us350k-compensation-stills-denied-despite-supreme-court-order/
1265121029	20250925	202509	2025	2025.7260											AGR	GRANGER						AGR			1	014	014	01	1	0.0	6	1	6	-2.05278592375367	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250925094500	https://deadline.com/2025/09/emma-watson-harry-potter-hollywood-painful-1236555611/
1265121030	20250925	202509	2025	2025.7260											ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	8	1	8	3.29815303430079	0								4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	20250925094500	https://www.khaleejtimes.com/uae/scholarship-offers-internships-ruya-careers-exhibition-youth
1265121031	20250925	202509	2025	2025.7260											AUS	BRISBANE	AUS								1	190	190	19	4	-10.0	7	1	7	1.28205128205128	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250925094500	https://www.realestatebusiness.com.au/sales/30682-afl-property-showdown-geelong-v-brisbane-battle-for-the-crown
1265121032	20250925	202509	2025	2025.7260											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	1.49521531100479	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250925094500	https://www.businessinsider.com/inside-messiest-relationship-in-healthcare-ai-abridge-epic-2025-9
1265121033	20250925	202509	2025	2025.7260											BUS	INDUSTRY						BUS			0	045	045	04	1	5.0	10	1	10	0.68493150684932	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250925094500	https://www.thestar.com.my/tech/tech-news/2025/09/25/govt-explores-potential-of-5g-broadcast-technology
1265121034	20250925	202509	2025	2025.7260											BUS	COMPANIES						BUS			0	051	051	05	1	3.4	5	1	5	2.72556390977444	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250925094500	https://whatech.com/og/markets-research/industrial/990003-comprehensive-2025-robotic-sheet-metal-bending-market-intelligence-navigate-expansion-to-2034.html
1265121035	20250925	202509	2025	2025.7260											BUS	COMPANIES						BUS			0	051	051	05	1	3.4	5	1	5	1.05769230769231	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250925094500	https://whatech.com/og/markets-research/industrial/990001-future-defining-trends-in-the-rescue-robot-market-advanced-firefighting-robot-enhances-emergency-response.html
1265121036	20250925	202509	2025	2025.7260											CAN	MONTREAL	CAN								0	042	042	04	1	1.9	8	1	8	-2.6908023483366	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20250925094500	https://o.canada.com:443/life/moving-to-ottawa-from-montreal
1265121037	20250925	202509	2025	2025.7260											CHE	SWITZERLAND	CHE								1	010	010	01	1	0.0	2	1	2	-10.0806451612903	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250925094500	https://tribuneonlineng.com/7-hidden-health-risks-of-using-commercial-dishwashers/
1265121038	20250925	202509	2025	2025.7260											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-1.23609394313968	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20250925094500	https://chinarhyming.com/2025/09/25/qing-dynasty-chinese-five-panel-screen-up-for-sale-at-bourne-end-auction-rooms-buckinghamshire-looted-goods/
1265121039	20250925	202509	2025	2025.7260											CHN	BEIJING	CHN								0	042	042	04	1	1.9	6	1	6	-1.23609394313968	0								4	Bourne End, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.5667	-0.7	-2590496	4	Bourne End, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.5667	-0.7	-2590496	20250925094500	https://chinarhyming.com/2025/09/25/qing-dynasty-chinese-five-panel-screen-up-for-sale-at-bourne-end-auction-rooms-buckinghamshire-looted-goods/
1265121040	20250925	202509	2025	2025.7260											CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	042	042	04	1	1.9	10	1	10	0	0								0								0								20250925094500	https://lufkindailynews.com/news/community/st-patrick-school-hosting-pumpkin-patch/article_562f53c4-2506-573f-bf00-0f078ea3f5f8.html
1265121041	20250925	202509	2025	2025.7260											COP	POLICE						COP			1	014	014	01	1	0.0	10	1	10	-4.92307692307692	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20250925094500	https://www.i24news.tv/en/news/international/europe/artc-drones-shut-down-second-danish-airport-in-one-week
1265121042	20250925	202509	2025	2025.7260											COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-4.26829268292683	0								3	Winchendon, Massachusetts, United States	US	USMA	MA027	42.6862	-72.044	610005	3	Winchendon, Massachusetts, United States	US	USMA	MA027	42.6862	-72.044	610005	20250925094500	https://www.wmur.com/article/fatal-crash-rindge-route-119-092525/68050259
1265121043	20250925	202509	2025	2025.7260											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-4.26829268292683	0								3	Ashburnham, Massachusetts, United States	US	USMA	MA027	42.6362	-71.9079	610009	3	Ashburnham, Massachusetts, United States	US	USMA	MA027	42.6362	-71.9079	610009	20250925094500	https://www.wmur.com/article/fatal-crash-rindge-route-119-092525/68050259
1265121044	20250925	202509	2025	2025.7260											COP	SECURITY FORCE						COP			0	043	043	04	1	2.8	3	1	3	-5.22243713733075	0								4	Roberts International Airport, Margibi, Liberia	LI	LI17	147231	6.24028	-10.3583	9148981	4	Roberts International Airport, Margibi, Liberia	LI	LI17	147231	6.24028	-10.3583	9148981	20250925094500	https://frontpageafricaonline.com/news/liberia-cdc-condemns-fire-at-ex-president-weahs-residence-demands-international-investigation/
1265121045	20250925	202509	2025	2025.7260											COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-4.26829268292683	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250925094500	https://www.wmur.com/article/fatal-crash-rindge-route-119-092525/68050259
1265121046	20250925	202509	2025	2025.7260											COP	POLICE						COP			1	111	111	11	3	-2.0	10	1	10	-4.92307692307692	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20250925094500	https://www.i24news.tv/en/news/international/europe/artc-drones-shut-down-second-danish-airport-in-one-week
1265121047	20250925	202509	2025	2025.7260											CVL	VOTER						CVL			1	046	046	04	1	7.0	5	1	5	1.71919770773638	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250925094500	https://morungexpress.com/eci-issues-new-directive-to-streamline-vote-counting-process
1265121048	20250925	202509	2025	2025.7260											CZE	OSTRAVA	CZE								1	042	042	04	1	1.9	10	1	10	2.43605359317905	0								4	Ostrava, Moravskoslezský, Czech Republic	EZ	EZ85	14853	49.8119	18.2553	-552065	4	Ostrava, Moravskoslezský, Czech Republic	EZ	EZ85	14853	49.8119	18.2553	-552065	20250925094500	https://english.radio.cz/quantum-leap-ostrava-czechias-first-public-computer-vlq-officially-starts-8863743
1265121049	20250925	202509	2025	2025.7260											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	73	1	10	-2.63004091174752	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250925094500	https://medicalxpress.com/news/2025-09-lice-children-school-parents.html
1265121050	20250925	202509	2025	2025.7260											EDU	STUDENT						EDU			0	043	043	04	1	2.8	5	1	5	-2.63004091174752	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250925094500	https://medicalxpress.com/news/2025-09-lice-children-school-parents.html
1265121051	20250925	202509	2025	2025.7260											EDUCVL	STUDENT						EDU	CVL		1	033	033	03	1	5.2	10	1	10	4.47761194029851	0								0								0								20250925094500	https://www.sunstar.com.ph/bacolod/bacolod-council-backs-passage-of-classroom-building-acceleration-program-act
1265121052	20250925	202509	2025	2025.7260											EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	5	1	5	2.89330922242314	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250925094500	https://www.aol.co.uk/articles/antony-hailed-real-betis-best-090038825.html
1265121053	20250925	202509	2025	2025.7260											EUR	EUROPE	EUR								0	061	061	06	2	6.4	10	1	10	1.34715025906736	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250925094500	https://www.arabnews.com/node/2616662/business-economy
1265121054	20250925	202509	2025	2025.7260											FIN	FINNISH	FIN								0	020	020	02	1	3.0	7	1	7	-1.85475444096134	0								1	Finland	FI	FI		64	26	FI	1	Italy	IT	IT		42.833333	12.833333	IT	20250925094500	https://www.technologyreview.com/2025/09/25/1124005/ai-wikipedia-vulnerable-languages-doom-spiral/
1265121055	20250925	202509	2025	2025.7260											FRA	TOULOUSE	FRA								1	042	042	04	1	1.9	10	1	10	-9.87341772151902	0								4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20250925094500	https://www.yahoo.com/news/articles/footage-french-rallies-falsely-linked-072837733.html
1265121056	20250925	202509	2025	2025.7260											FRA	FRANCE	FRA								1	110	110	11	3	-2.0	2	1	2	-9.87341772151902	0								4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20250925094500	https://www.yahoo.com/news/articles/footage-french-rallies-falsely-linked-072837733.html
1265121057	20250925	202509	2025	2025.7260											GBR	SCOTLAND	GBR								1	014	014	01	1	0.0	5	1	5	3.51473922902494	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250925094500	https://theedinburghreporter.co.uk/2025/09/five-things-you-need-to-know-today-1992/
1265121058	20250925	202509	2025	2025.7260											GBR	UNITED KINGDOM	GBR								1	014	014	01	1	0.0	2	1	2	-2.05278592375367	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250925094500	https://deadline.com/2025/09/emma-watson-harry-potter-hollywood-painful-1236555611/
1265121059	20250925	202509	2025	2025.7260											GBR	EDINBURGH	GBR								0	020	020	02	1	3.0	2	1	2	3.51473922902494	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250925094500	https://theedinburghreporter.co.uk/2025/09/five-things-you-need-to-know-today-1992/
1265121060	20250925	202509	2025	2025.7260											GBR	WALES	GBR								1	040	040	04	1	1.0	5	1	5	0	0								0								0								20250925094500	https://www.tvguide.co.uk/schedule/f6e591b7-658c-5307-ae50-0d5f4e99ca53/salvage-hunters
1265121061	20250925	202509	2025	2025.7260											GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	2	1	2	-0.19646365422396	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20250925094500	https://www.mirror.co.uk/money/wetherspoon-reveals-christmas-2025-menu-35962643
1265121062	20250925	202509	2025	2025.7260											GHAGOV	GHANAIAN	GHA					GOV			1	010	010	01	1	0.0	5	1	5	3.62595419847328	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250925094500	https://businessdayghana.com/mahama-addresses-80th-un-general-assembly-today/
1265121063	20250925	202509	2025	2025.7260											GHAGOV	GHANAIAN	GHA					GOV			1	042	042	04	1	1.9	5	1	5	3.62595419847328	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250925094500	https://businessdayghana.com/mahama-addresses-80th-un-general-assembly-today/
1265121064	20250925	202509	2025	2025.7260											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-4.88294314381271	0								4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20250925094500	https://frontpageafricaonline.com/news/can-whistleblower-boxes-help-solve-liberias-corruption-problem-the-anti-corruption-commission-thinks-so/
1265121065	20250925	202509	2025	2025.7260											GOV	KING						GOV			1	020	020	02	1	3.0	1	1	1	-0.19646365422396	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20250925094500	https://www.mirror.co.uk/money/wetherspoon-reveals-christmas-2025-menu-35962643
1265121066	20250925	202509	2025	2025.7260											GOV	MINIST						GOV			0	036	036	03	1	4.0	10	1	10	2.96662546353523	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20250925094500	https://frontpageafricaonline.com/news/liberia-second-compact-in-sight-confidence-builds-as-mfdp-holds-inception-meeting-with-mcc-delegation/
1265121067	20250925	202509	2025	2025.7260											GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	5	1	5	1.49253731343283	0								4	Balkan, , Kosovo	KV	KV00	47631	42.4656	21.2208	9020724	4	Balkan, , Kosovo	KV	KV00	47631	42.4656	21.2208	9020724	20250925094500	https://www.cei.int/ansa/165593
1265121068	20250925	202509	2025	2025.7260											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	10	1	10	-4.88294314381271	0								4	Gaye Town, Grand Gedeh, Liberia	LI	LI19	16848	6.16917	-8.47472	-2131994	4	Gaye Town, Grand Gedeh, Liberia	LI	LI19	16848	6.16917	-8.47472	-2131994	20250925094500	https://frontpageafricaonline.com/news/can-whistleblower-boxes-help-solve-liberias-corruption-problem-the-anti-corruption-commission-thinks-so/
1265121069	20250925	202509	2025	2025.7260											GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	8	1	8	6.79611650485437	0								1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	20250925094500	https://en.interfax.com.ua/news/general/1107386.html
1265121070	20250925	202509	2025	2025.7260											GRC	RHODES	GRC								1	043	043	04	1	2.8	10	1	10	-0.73126142595978	0								0								0								20250925094500	https://www.capitalfm.com/news/tv-film/love-island/jamie-addresses-yasmin-split-why/
1265121071	20250925	202509	2025	2025.7260											HLH	DOCTOR						HLH			1	040	040	04	1	1.0	20	2	20	-6.66666666666667	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250925094500	https://www.wcbe.org/2025-09-25/its-really-scary-mississippi-raises-alarm-as-infant-mortality-rate-rises
1265121072	20250925	202509	2025	2025.7260											IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			1	040	040	04	1	1.0	20	1	20	-2.18978102189781	0								0								0								20250925094500	https://www.gdnonline.com:443/Details/1363996
1265121073	20250925	202509	2025	2025.7260											IND	SURAT	IND								0	042	042	04	1	1.9	1	1	1	6.92798541476754	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20250925094500	https://www.prnewswire.com/news-releases/igjs-jaipur-show-2026-usa-buyer-program-appoints-olga-gonzalez-as-its-usa-coordinator-302565003.html
1265121074	20250925	202509	2025	2025.7260											IND	MUMBAI	IND								1	060	060	06	2	6.0	2	1	2	3.27332242225859	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Velana, Upper South Province, Maldives	MV	MV49	18585	0.516667	73.0333	-1307055	20250925094500	https://economictimes.indiatimes.com/nri/visit/indigo-launches-direct-flights-from-thiruvananthapuram-to-mal-maldives/articleshow/124111452.cms
1265121075	20250925	202509	2025	2025.7260											IND	KOLKATA	IND								1	190	190	19	4	-10.0	12	2	12	-5.47152639334316	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250925094500	https://economictimes.indiatimes.com/news/india/fire-breaks-out-at-south-kolkata-guesthouse-no-casualties-reported/articleshow/124112094.cms
1265121076	20250925	202509	2025	2025.7260											ISR	ISRAEL	ISR								0	051	051	05	1	3.4	2	1	2	-1.16550116550117	0								1	Israel	IS	IS		31.5	34.75	IS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250925094500	https://www.kcur.org/news/2025-09-25/rosh-hashanah-protest-urges-kansas-city-rep-emanuel-cleaver-to-break-with-israel-over-gaza-war
1265121077	20250925	202509	2025	2025.7260											ISR	ISRAEL	ISR								0	162	162	16	4	-5.6	8	1	8	-1.16550116550117	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250925094500	https://www.kcur.org/news/2025-09-25/rosh-hashanah-protest-urges-kansas-city-rep-emanuel-cleaver-to-break-with-israel-over-gaza-war
1265121078	20250925	202509	2025	2025.7260											ISR	ISRAEL	ISR								0	162	162	16	4	-5.6	2	1	2	-1.16550116550117	0								1	Israel	IS	IS		31.5	34.75	IS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250925094500	https://www.kcur.org/news/2025-09-25/rosh-hashanah-protest-urges-kansas-city-rep-emanuel-cleaver-to-break-with-israel-over-gaza-war
1265121079	20250925	202509	2025	2025.7260											JUD	CHIEF JUSTICE OF THE SUPREME COURT						JUD			1	020	020	02	1	3.0	6	1	6	-1.87207488299532	0								5	Montserrado, Montserrado, Liberia	LI	LI14	147263	6.5	-10.5	-2134017	5	Montserrado, Montserrado, Liberia	LI	LI14	147263	6.5	-10.5	-2134017	20250925094500	https://frontpageafricaonline.com/legal-issues/liberia-high-level-absenteeism-over-100-judiciary-staff-face-dismissal-suspension-and-pay-cuts-for-negligence/
1265121080	20250925	202509	2025	2025.7260											JUD	TRIBUNAL						JUD			1	043	043	04	1	2.8	1	1	1	-1.41843971631206	0								4	Karimganj, India (general), India	IN	IN00	17585	24.8667	92.35	-2099802	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250925094500	https://www.rashtranews.com/national-news-nrc-is-final-rules-assam-foreigners-tribunal/
1265121081	20250925	202509	2025	2025.7260											JUD	TRIBUNAL						JUD			1	043	043	04	1	2.8	1	1	1	-1.41843971631206	0								4	Karimganj, India (general), India	IN	IN00	17585	24.8667	92.35	-2099802	4	Karimganj, India (general), India	IN	IN00	17585	24.8667	92.35	-2099802	20250925094500	https://www.rashtranews.com/national-news-nrc-is-final-rules-assam-foreigners-tribunal/
1265121082	20250925	202509	2025	2025.7260											KAZ	KAZAKHSTAN	KAZ								0	173	173	17	4	-5.0	2	1	2	-6.53950953678474	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20250925094500	https://finance.yahoo.com/news/ftx-recovery-trust-sues-bitcoin-212454162.html
