1269411563	20251019	202510	2025	2025.7918											CVL	POPULATION						CVL			1	057	057	05	1	8.0	4	1	4	-3.02114803625378	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251019003000	https://augustafreepress.com/news/no-kings-in-staunton-also-no-terrorists-no-paid-protestors-plenty-of-patriots/
1269411564	20251019	202510	2025	2025.7918											ECU	ECUADOR	ECU								1	042	042	04	1	1.9	1	1	1	-5.44747081712063	0								1	Ecuador	EC	EC		-2	-77.5	EC	1	Ecuador	EC	EC		-2	-77.5	EC	20251019003000	https://www.thedailybeast.com/donald-trump-crows-about-lethal-drug-boat-strike-while-millions-protest-him/
1269411565	20251019	202510	2025	2025.7918											ECU	ECUADOR	ECU								1	042	042	04	1	1.9	1	1	1	-5.44747081712063	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251019003000	https://www.thedailybeast.com/donald-trump-crows-about-lethal-drug-boat-strike-while-millions-protest-him/
1269411566	20251019	202510	2025	2025.7918											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	-1.80722891566265	0								0								0								20251019003000	https://www.news4jax.com/news/local/2025/10/18/unf-community-friends-and-family-host-memorial-ride-for-student-who-died-in-town-center-parkway-motorcycle-crash/
1269411567	20251019	202510	2025	2025.7918											EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	1.44927536231884	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251019003000	https://www.ksnblocal4.com/2025/10/18/columbus-school-bond-hopes-bring-new-school/
1269411568	20251019	202510	2025	2025.7918											ELI	ACTOR						ELI			1	040	040	04	1	1.0	6	1	6	4.46570972886762	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019003000	https://pagesix.com/2025/10/18/celebrity-news/ashton-kutcher-says-his-looks-hurt-his-acting-career/
1269411569	20251019	202510	2025	2025.7918											GBR	UNITED KINGDOM	GBR								0	080	080	08	2	5.0	4	1	4	4.19512195121951	0								5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	20251019003000	https://www.walesonline.co.uk/news/wales-news/thousands-jobs-wales-pledged-under-32704165
1269411570	20251019	202510	2025	2025.7918											GBR	UNITED KINGDOM	GBR								0	112	112	11	3	-2.0	2	1	2	4.19512195121951	0								5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	20251019003000	https://www.walesonline.co.uk/news/wales-news/thousands-jobs-wales-pledged-under-32704165
1269411571	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	012	012	01	1	-0.4	5	1	5	-3.97236614853195	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251019003000	https://redstate.com/wardclark/2025/10/18/snipers-on-rooftops-in-dc-freaking-out-leftist-protestors-n2195224
1269411572	20251019	202510	2025	2025.7918											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	8	1	8	-1.96078431372549	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251019003000	https://www.lankanewspapers.com/index.php/2025/10/18/lnp-fishermen-issue-requires-sensitive-handling-and-sustainable-solutions-says-pm-harini-in-india/
