1273788869	20241112	202411	2024	2024.8548	BUS	BUSINESS						BUS			DEU	MUNICH	DEU								1	051	051	05	1	3.4	7	1	7	0.39292730844793	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20251112130000	https://finance.yahoo.com/news/munich-net-result-increases-1-121056031.html
1273789150	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								GIN	GUINEA	GIN								1	061	061	06	2	6.4	3	1	3	0.83472454090151	1	China	CH	CH		35	105	CH	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	20251112130000	https://www.marketscreener.com/news/guinea-to-fast-track-alumina-iron-ore-processing-mines-minister-says-ce7d5fdfd88fff22
1273789151	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								GIN	GUINEA	GIN								1	061	061	06	2	6.4	1	1	1	0.83472454090151	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	20251112130000	https://www.marketscreener.com/news/guinea-to-fast-track-alumina-iron-ore-processing-mines-minister-says-ce7d5fdfd88fff22
1273789152	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								GIN	GUINEA	GIN								1	061	061	06	2	6.4	1	1	1	0.83472454090151	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251112130000	https://www.marketscreener.com/news/guinea-to-fast-track-alumina-iron-ore-processing-mines-minister-says-ce7d5fdfd88fff22
1273789153	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								GOVGOV	KING						GOV	GOV		1	010	010	01	1	0.0	1	1	1	0.15873015873016	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112130000	https://www.bworldonline.com/world/2025/11/12/711726/thai-kings-historic-state-visit-to-china-signals-closer-ties/
1273789154	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								GOVGOV	KING						GOV	GOV		1	010	010	01	1	0.0	1	1	1	0.15873015873016	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112130000	https://www.bworldonline.com/world/2025/11/12/711726/thai-kings-historic-state-visit-to-china-signals-closer-ties/
1273789155	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								LEG	REPRESENTATIVES						LEG			0	172	172	17	4	-5.0	2	1	2	-2.93255131964809	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251112130000	https://www.thenews.com.pk/latest/1357439-sindh-home-department-denies-fake-karachi-security-alert
1273789156	20251112	202511	2025	2025.8548	CHN	CHINESE	CHN								MYS	MALAYSIA	MYS								1	0311	031	03	1	5.2	2	1	2	5.87467362924282	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20251112130000	https://www.dailyexpress.com.my/news/270303/mutual-biz-benefit-with-china-awaits-sabahans/
1273789157	20251112	202511	2025	2025.8548	CHN	CHINESE	CHN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	0.97222222222222	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	20251112130000	https://www.rferl.org/a/putin-kazahstan-trump-oil-sanctions-central-asia-toqaev/33588262.html
1273789158	20251112	202511	2025	2025.8548	CHN	CHINESE	CHN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	0.97222222222222	1	China	CH	CH		35	105	CH	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	China	CH	CH		35	105	CH	20251112130000	https://www.rferl.org/a/putin-kazahstan-trump-oil-sanctions-central-asia-toqaev/33588262.html
1273789159	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								THAGOV	THAI	THA					GOV			1	043	043	04	1	2.8	6	1	6	0.15873015873016	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112130000	https://www.bworldonline.com/world/2025/11/12/711726/thai-kings-historic-state-visit-to-china-signals-closer-ties/
