1263900339	20250819	202508	2025	2025.6274	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	3.27868852459017	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250918173000	https://www.artnews.com/art-news/market/sothebys-karpidas-sale-white-glove-smashes-estimate-1234752603/
1263900340	20250819	202508	2025	2025.6274	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	3.27868852459017	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250918173000	https://www.artnews.com/art-news/market/sothebys-karpidas-sale-white-glove-smashes-estimate-1234752603/
1263900341	20250819	202508	2025	2025.6274	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	4	1	4	-8.01393728222996	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United States	US	US		39.828175	-98.5795	US	20250918173000	https://www.independent.co.uk/news/world/americas/charlie-kirk-candace-owens-conspiracy-theories-b2829253.html
1263900342	20250911	202509	2025	2025.6877											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	111	111	11	3	-2.0	10	1	10	-0.82304526748971	0								5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20250918173000	https://www.odt.co.nz/news/dunedin/church%E2%80%99s-apology-deemed-insincere
1263900343	20250911	202509	2025	2025.6877	FRA	FRANCE	FRA								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	4	1	4	-1.33222314737719	1	France	FR	FR		46	2	FR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900344	20250911	202509	2025	2025.6877	FRA	FRANCE	FRA								PSE	PALESTINIAN	PSE								1	036	036	03	1	4.0	6	1	6	-1.33222314737719	1	France	FR	FR		46	2	FR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900345	20250911	202509	2025	2025.6877	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								0	051	051	05	1	3.4	8	1	8	-1.01596516690856	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250918173000	https://www.newsweek.com/democrats-proposal-reverse-medicaid-cuts-2131755
1263900346	20250911	202509	2025	2025.6877	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								1	036	036	03	1	4.0	4	1	4	-1.33222314737719	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900347	20250911	202509	2025	2025.6877	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			1	052	052	05	1	3.5	2	1	2	-4.12979351032449	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250918173000	https://www.khaleejtimes.com/world/mena/israel-netanyahu-says-qatar-funds-hamas
1263900348	20250911	202509	2025	2025.6877	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			1	052	052	05	1	3.5	2	1	2	-4.12979351032449	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250918173000	https://www.khaleejtimes.com/world/mena/israel-netanyahu-says-qatar-funds-hamas
1263900349	20250911	202509	2025	2025.6877	ISR	ISRAEL	ISR								SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	2	1	2	-1.33222314737719	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900350	20250911	202509	2025	2025.6877	ISR	ISRAEL	ISR								SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	2	1	2	-1.33222314737719	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Saudi Arabia	SA	SA		25	45	SA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900351	20250911	202509	2025	2025.6877	ISRGOV	ISRAELI	ISR					GOV			PSEREB	HAMAS	PSE					REB			1	052	052	05	1	3.5	6	1	6	-4.12979351032449	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250918173000	https://www.khaleejtimes.com/world/mena/israel-netanyahu-says-qatar-funds-hamas
1263900352	20250911	202509	2025	2025.6877	KOR	SOUTH KOREAN	KOR								KORLAB	SOUTH KOREA	KOR					LAB			0	050	050	05	1	3.5	2	1	2	-2.79329608938547	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250918173000	https://www.wrdw.com/2025/09/18/hyundai-plans-27b-expansion-ga-plant-hit-by-immigration-raid/
1263900353	20250911	202509	2025	2025.6877	KOR	SOUTH KOREAN	KOR								KORLAB	SOUTH KOREA	KOR					LAB			0	050	050	05	1	3.5	2	1	2	-2.79329608938547	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250918173000	https://www.wrdw.com/2025/09/18/hyundai-plans-27b-expansion-ga-plant-hit-by-immigration-raid/
1263900354	20250911	202509	2025	2025.6877	KORLAB	SOUTH KOREAN	KOR					LAB			KOR	SOUTH KOREAN	KOR								0	050	050	05	1	3.5	3	1	3	-2.79329608938547	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250918173000	https://www.wrdw.com/2025/09/18/hyundai-plans-27b-expansion-ga-plant-hit-by-immigration-raid/
1263900355	20250911	202509	2025	2025.6877	MNCUSAMED	GOOGLE	USA					MNC	MED		MED	WEBSITE						MED			0	020	020	02	1	3.0	10	1	10	-0.27137042062416	0								0								0								20250918173000	https://www.pcworld.com/article/2912682/google-is-tying-gemini-ai-mode-closer-to-chrome-before-agents-arrive.html
1263900356	20250911	202509	2025	2025.6877	OPP	ACTIVIST						OPP													1	186	186	18	4	-10.0	1	1	1	0.18281535648994	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20250918173000	https://infotel.ca/newsitem/world/cp1347221381
1263900357	20250911	202509	2025	2025.6877	PSE	PALESTINIAN	PSE								FRA	FRANCE	FRA								1	036	036	03	1	4.0	6	1	6	-1.33222314737719	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900358	20250911	202509	2025	2025.6877	PSE	PALESTINIAN	PSE								SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	6	1	6	-1.33222314737719	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Saudi Arabia	SA	SA		25	45	SA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900359	20250911	202509	2025	2025.6877	SAU	SAUDI ARABIA	SAU								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	2	1	2	-1.33222314737719	1	France	FR	FR		46	2	FR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900360	20250911	202509	2025	2025.6877	SAU	SAUDI ARABIA	SAU								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	2	1	2	-1.33222314737719	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900361	20250911	202509	2025	2025.6877	SAU	SAUDI ARABIA	SAU								PSE	PALESTINIAN	PSE								1	036	036	03	1	4.0	6	1	6	-1.33222314737719	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250918173000	https://www.csmonitor.com/USA/Foreign-Policy/2025/0918/france-saudi-palestine-diplomatic-risks
1263900362	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	111	111	11	3	-2.0	2	1	2	-3.08008213552361	3	Columbia River, Washington, United States	US	USWA	WA017	47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	20250918173000	https://www.kptv.com/2025/09/18/doe-greenlights-long-planned-hanford-site-nuclear-cleanup/
1263900363	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	111	111	11	3	-2.0	2	1	2	-3.08008213552361	3	Hanford Site, Washington, United States	US	USWA	WA005	46.5365	-119.52	1513962	3	Hanford Site, Washington, United States	US	USWA		46.5365	-119.52	1513962	3	Hanford Site, Washington, United States	US	USWA		46.5365	-119.52	1513962	20250918173000	https://www.kptv.com/2025/09/18/doe-greenlights-long-planned-hanford-site-nuclear-cleanup/
1263900364	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	112	112	11	3	-2.0	4	1	4	-3.08008213552361	3	Columbia River, Washington, United States	US	USWA	WA017	47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	20250918173000	https://www.kptv.com/2025/09/18/doe-greenlights-long-planned-hanford-site-nuclear-cleanup/
1263900365	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	120	120	12	3	-4.0	4	1	4	-3.08008213552361	3	Columbia River, Washington, United States	US	USWA	WA017	47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	3	Columbia River, Washington, United States	US	USWA		47.3076	-120.083	1504085	20250918173000	https://www.kptv.com/2025/09/18/doe-greenlights-long-planned-hanford-site-nuclear-cleanup/
1263900366	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								OPP	PROTESTER						OPP			0	020	020	02	1	3.0	4	1	4	-5.26561043802423	3	Westboro Baptist Church, Kansas, United States	US	USKS	KS177	39.0457	-95.7203	2509419	3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	20250918173000	https://www.abc57.com/news/here-are-the-supreme-court-precedents-that-targeting-hate-speech-would-violate
1263900367	20250911	202509	2025	2025.6877	USA	UNITED STATES	USA								OPP	PROTESTER						OPP			0	112	112	11	3	-2.0	4	1	4	-5.26561043802423	3	Westboro Baptist Church, Kansas, United States	US	USKS	KS177	39.0457	-95.7203	2509419	3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	20250918173000	https://www.abc57.com/news/here-are-the-supreme-court-precedents-that-targeting-hate-speech-would-violate
1263900368	20250911	202509	2025	2025.6877	USAGOV	THE US	USA					GOV			RUS	RUSSIA	RUS								1	031	031	03	1	5.2	1	1	1	-1.74367916303401	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	20250918173000	https://www.independent.co.uk/news/uk/politics/starmer-trump-press-conference-takeaways-what-happened-b2829285.html
1263900369	20250911	202509	2025	2025.6877	USAGOV	THE US	USA					GOV			RUS	RUSSIA	RUS								1	031	031	03	1	5.2	1	1	1	-1.74367916303401	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250918173000	https://www.independent.co.uk/news/uk/politics/starmer-trump-press-conference-takeaways-what-happened-b2829285.html
1263900370	20250911	202509	2025	2025.6877	USAGOV	UNITED STATES	USA					GOV			USA	AMERICAN	USA								0	051	051	05	1	3.4	2	1	2	-1.01596516690856	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250918173000	https://www.newsweek.com/democrats-proposal-reverse-medicaid-cuts-2131755
1263900371	20250911	202509	2025	2025.6877	USALEG	MINNESOTA	USA					LEG			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	1	1	1	-8.38926174496644	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250918173000	https://www.mymotherlode.com/news/national/4325249/texas-man-charged-with-threatening-nyc-mayoral-candidate-zohran-mamdani.html
1263900372	20250918	202509	2025	2025.7068											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-8.84955752212392	0								4	Mkhwanazi, Mpumalanga, South Africa	SF	SF07	77339	-26.7333	28.75	-1260957	4	Mkhwanazi, Mpumalanga, South Africa	SF	SF07	77339	-26.7333	28.75	-1260957	20250918173000	https://www.ecr.co.za/news/news/mkhwanazi-implicates-fadiel-adams-kohler-barnard/
1263900373	20250918	202509	2025	2025.7068											AUS	VICTORIA	AUS								0	042	042	04	1	1.9	6	1	6	-0.85592011412268	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250918173000	https://www.expressandstar.com/uk-news/2025/09/18/trump-confused-armenia-with-albania-and-claimed-not-to-know-mandelson/
1263900374	20250918	202509	2025	2025.7068											BELGOVENV	BRUSSELS	BEL					GOV	ENV		1	042	042	04	1	1.9	3	1	3	-1.48883374689827	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250918173000	https://timesofindia.indiatimes.com/world/europe/eu-struggles-on-climate-plan-ahead-of-brazil-conference/articleshow/123981006.cms
1263900375	20250918	202509	2025	2025.7068											BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	2	1	2	1.25628140703518	0								4	Kadamtala, Bangladesh (general), Bangladesh	BG	BG00	5766	22.6167	89.9833	-2723270	4	Kadamtala, Bangladesh (general), Bangladesh	BG	BG00	5766	22.6167	89.9833	-2723270	20250918173000	https://news.webindia123.com/news/Articles/India/20250918/4362912.html
1263900376	20250918	202509	2025	2025.7068											BGR	SOFIA	BGR								1	043	043	04	1	2.8	2	1	2	-7.44985673352435	0								4	Kruglov, Khabarovskiy Kray, Russia	RS	RS30	25057	51.4167	140.833	-2938630	4	Kruglov, Khabarovskiy Kray, Russia	RS	RS30	25057	51.4167	140.833	-2938630	20250918173000	https://www.aol.com/articles/burning-man-homicide-officials-alleged-160346944.html
1263900377	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	1	1	1	-5.26561043802423	0								3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	3	Westboro Baptist Church, Kansas, United States	US	USKS		39.0457	-95.7203	2509419	20250918173000	https://www.abc57.com/news/here-are-the-supreme-court-precedents-that-targeting-hate-speech-would-violate
