1262078998	20250909	202509	2025	2025.6822											AUS	AUSTRALIAN	AUS								1	057	057	05	1	8.0	2	1	2	0.60120240480962	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250909090000	https://dominicanrepublicpost.com/australian-pm-says-vanuatu-security-climate-agreement-delayed/
1262078999	20250909	202509	2025	2025.6822											AUSGOV	WESTERN AUSTRALIA	AUS					GOV			0	031	031	03	1	5.2	10	1	10	2.18687872763419	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250909090000	http://www.adnews.com.au/news/indies-cautiously-back-wa-government-media-account-shift
1262079000	20250909	202509	2025	2025.6822											AUSMED	AUSTRALIAN	AUS					MED			1	057	057	05	1	8.0	3	1	3	0.60120240480962	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250909090000	https://dominicanrepublicpost.com/australian-pm-says-vanuatu-security-climate-agreement-delayed/
1262079001	20250909	202509	2025	2025.6822											BGD	BANGLADESH	BGD								1	051	051	05	1	3.4	10	1	10	2.49776984834969	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20250909090000	https://www.ids.ac.uk/opinions/training-with-ids-community-engagement-and-involvement-in-a-health-context/
1262079002	20250909	202509	2025	2025.6822											BRA	BRAZIL	BRA								0	057	057	05	1	8.0	10	1	10	-3.05719921104537	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250909090000	https://blueprint.ng/basa-shortening-the-long-flight-to-brazil/
1262079003	20250909	202509	2025	2025.6822											BUS	BANK						BUS			0	040	040	04	1	1.0	5	1	5	3.95095367847411	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250909090000	https://economictimes.indiatimes.com/small-biz/sme-sector/et-make-in-india-sme-regional-summits-idbi-bank-champions-west-bengal-msmes/articleshow/123781920.cms
1262079004	20250909	202509	2025	2025.6822											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	6.73575129533679	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250909090000	https://www.itnewsonline.com/PRNewswire/SellYourWay.org-Publishes-Expert-Insights-on-the-Impact-of-Confidentiality-and-Transition-Planning-in-Successful-Business-Sales/1079797
1262079005	20250909	202509	2025	2025.6822											BUS	MANUFACTURER						BUS			0	050	050	05	1	3.5	6	1	6	-1.31578947368421	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250909090000	https://www.americanthinker.com/articles/2025/09/rfk_jr_under_fire.html
1262079006	20250909	202509	2025	2025.6822											BUS	MANUFACTURER						BUS			0	050	050	05	1	3.5	4	1	4	-1.31578947368421	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250909090000	https://www.americanthinker.com/articles/2025/09/rfk_jr_under_fire.html
1262079007	20250909	202509	2025	2025.6822											BUS	BANK						BUS			0	080	080	08	2	5.0	10	1	10	-3.55932203389831	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20250909090000	https://www.thetimes.com/business-money/money/article/my-82-year-old-father-had-46k-stolen-but-lloyds-wont-help-dz2nmw7cr
