1273639260	20251110	202511	2025	2025.8493	LEG	SENATOR						LEG													1	032	032	03	1	4.5	8	1	8	-2.2184300341297	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251111180000	https://www.irishdentist.ie/us-shutdown-the-agreement-reached-in-the-senate-splits-the-democrats/12723/
1273639261	20251110	202511	2025	2025.8493	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-2.2184300341297	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251111180000	https://www.irishdentist.ie/us-shutdown-the-agreement-reached-in-the-senate-splits-the-democrats/12723/
1273639262	20251110	202511	2025	2025.8493	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-2.2184300341297	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251111180000	https://www.irishdentist.ie/us-shutdown-the-agreement-reached-in-the-senate-splits-the-democrats/12723/
1273639263	20251110	202511	2025	2025.8493	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	032	032	03	1	4.5	2	1	2	-2.2184300341297	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251111180000	https://www.irishdentist.ie/us-shutdown-the-agreement-reached-in-the-senate-splits-the-democrats/12723/
1273639264	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	2.60521042084168	0								4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20251111180000	http://www.businessghana.com/site/news/Technology/338079/GSMA-Research-Charts-a-More-Inclusive-Digital-Future-for-Africa
1273639265	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								0	043	043	04	1	2.8	10	1	10	0.84602368866328	0								1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20251111180000	http://www.businessghana.com/site/news/general/338011/Reconsidering-Tanzania%E2%80%99s-Leadership-of-Africa%E2%80%99s-Climate-Negotiations-at-COP30
1273639266	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								1	046	046	04	1	7.0	5	1	5	2.63157894736842	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20251111180000	https://www.hotelnewsresource.com/article138855.html
1273639267	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								1	090	090	09	2	-2.0	4	1	4	-6.79012345679012	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20251111180000	http://www.businessghana.com/site/news/politics/338071/Jacob-Zuma
1273639268	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-6.79012345679012	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20251111180000	http://www.businessghana.com/site/news/politics/338071/Jacob-Zuma
1273639269	20251111	202511	2025	2025.8521											AGR	CROPPER						AGR			1	046	046	04	1	7.0	5	1	5	4.78468899521532	0								0								0								20251111180000	https://www.manchestereveningnews.co.uk/news/tv/coronation-street-legends-reunite-move-32854637
