1273235533	20151112	201511	2015	2015.8548	REB	INSURGENT						REB			MOS	MUSLIM				MOS					1	190	190	19	4	-10.0	10	1	10	-2.12765957446808	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20251109094500	https://thenationonlineng.net/bolarinwa-tasks-tinubu-nigerians-over-trumps-threat/
1273235534	20241109	202411	2024	2024.8466	DJIGOV	DILEITA MOHAMED DILEITA	DJI					GOV			LEG	CONGRESS						LEG			1	013	013	01	1	0.4	5	1	5	0.46403712296984	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20251109094500	https://www.arise.tv/djiboutis-guelleh-confirms-bid-for-sixth-term-after-parliament-scraps-presidential-age-limit/
1273235535	20241109	202411	2024	2024.8466	MED	MEDIA						MED			UKR	UKRAINE	UKR								0	020	020	02	1	3.0	2	1	2	-2.13371266002845	4	My Skin, Saratovskaya Oblast', Russia	RS	RS67	25101	51.8306	43.1819	-2962154	1	Ukraine	UP	UP		49	32	UP	4	My Skin, Saratovskaya Oblast', Russia	RS	RS67	25101	51.8306	43.1819	-2962154	20251109094500	https://www.standardmedia.co.ke/national/article/2001533793/from-alabuga-start-programme-to-war-frontline-kenyans-are-victims-of-russian-excesses
1273235536	20251102	202511	2025	2025.8274											CAN	NOVA SCOTIA	CAN								1	036	036	03	1	4.0	3	1	3	1.5817223198594	0								3	Boston Common, Massachusetts, United States	US	USMA		42.3551	-71.0656	619497	3	Boston Common, Massachusetts, United States	US	USMA		42.3551	-71.0656	619497	20251109094500	https://www.bostonherald.com/2025/11/09/pols-politics-wu-to-chop-bostons-christmas-tree-in-canada-bakers-council-bid-not-entirely-dead/
1273235537	20251102	202511	2025	2025.8274	GOV	GOVERNMENT						GOV			RUS	RUSSIA	RUS								1	012	012	01	1	-0.4	10	1	10	-2.13371266002845	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251109094500	https://www.standardmedia.co.ke/national/article/2001533793/from-alabuga-start-programme-to-war-frontline-kenyans-are-victims-of-russian-excesses
1273235538	20251102	202511	2025	2025.8274	JUD	SUPREME COURT						JUD													0	014	014	01	1	0.0	10	1	10	-4.61538461538462	4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	0								4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	20251109094500	https://www.ynetnews.com/opinions-analysis/article/rk4dvatybl
1273235539	20251102	202511	2025	2025.8274	USA	UNITED STATES	USA								CAN	NOVA SCOTIA	CAN								1	036	036	03	1	4.0	2	1	2	1.5817223198594	3	Boston Common, Massachusetts, United States	US	USMA	MA025	42.3551	-71.0656	619497	3	Boston Common, Massachusetts, United States	US	USMA		42.3551	-71.0656	619497	3	Boston Common, Massachusetts, United States	US	USMA		42.3551	-71.0656	619497	20251109094500	https://www.bostonherald.com/2025/11/09/pols-politics-wu-to-chop-bostons-christmas-tree-in-canada-bakers-council-bid-not-entirely-dead/
1273235540	20251108	202511	2025	2025.8438											GOV	GOVERNOR						GOV			0	036	036	03	1	4.0	5	1	5	0.48076923076923	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235541	20251108	202511	2025	2025.8438	GOV	GOVERNOR						GOV													0	036	036	03	1	4.0	5	1	5	0.48076923076923	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235542	20251109	202511	2025	2025.8466											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	10.5590062111801	0								1	Australia	AS	AS		-25	135	AS	1	United Kingdom	UK	UK		54	-4	UK	20251109094500	https://names.newkerala.com/meaning/stevie.html
1273235543	20251109	202511	2025	2025.8466											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	10.5590062111801	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251109094500	https://names.newkerala.com/meaning/stevie.html
1273235544	20251109	202511	2025	2025.8466											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	1	1	1	-9.4285714285714	0								4	Karnal, Haryana, India	IN	IN10	17660	29.6833	76.9833	-2099852	4	Karnal, Haryana, India	IN	IN10	17660	29.6833	76.9833	-2099852	20251109094500	https://www.hindustantimes.com/india-news/punjab-aap-mla-pathanmajra-accused-of-rape-flees-to-australia-report-101762678741625.html
1273235545	20251109	202511	2025	2025.8466											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	1	1	1	-9.4285714285714	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251109094500	https://www.hindustantimes.com/india-news/punjab-aap-mla-pathanmajra-accused-of-rape-flees-to-australia-report-101762678741625.html
1273235546	20251109	202511	2025	2025.8466											AUS	AUSTRALIA	AUS								1	1821	182	18	4	-9.0	2	1	2	-9.4285714285714	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251109094500	https://www.hindustantimes.com/india-news/punjab-aap-mla-pathanmajra-accused-of-rape-flees-to-australia-report-101762678741625.html
1273235547	20251109	202511	2025	2025.8466											BUS	COMPANY						BUS			0	054	054	05	1	6.0	10	1	10	7.27272727272728	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251109094500	https://www.financial-news.co.uk/fintradix-releases-quarterly-performance-report-highlighting-double-digit-growth/
1273235548	20251109	202511	2025	2025.8466											CAN	NOVA SCOTIA	CAN								1	036	036	03	1	4.0	2	1	2	1.5817223198594	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251109094500	https://www.bostonherald.com/2025/11/09/pols-politics-wu-to-chop-bostons-christmas-tree-in-canada-bakers-council-bid-not-entirely-dead/
1273235549	20251109	202511	2025	2025.8466											CAN	NOVA SCOTIA	CAN								1	036	036	03	1	4.0	1	1	1	1.5817223198594	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	1	Canada	CA	CA		60	-96	CA	20251109094500	https://www.bostonherald.com/2025/11/09/pols-politics-wu-to-chop-bostons-christmas-tree-in-canada-bakers-council-bid-not-entirely-dead/
1273235550	20251109	202511	2025	2025.8466											CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		1	010	010	01	1	0.0	5	1	5	2.89855072463768	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251109094500	https://www.dnaindia.com/world/report-canada-unveils-new-immigration-plan-pm-mark-carney-welcomes-h-1b-visa-holders-3187485
1273235551	20251109	202511	2025	2025.8466											COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	0.23094688221709	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251109094500	https://www.kivitv.com/news/local-news/in-your-neighborhood/ada-county/texas-man-says-hes-lucky-to-be-alive-after-car-crash-on-boise-connector
1273235552	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	8.00711743772242	0								4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20251109094500	https://en.vietnamplus.vn/culture-house-in-uk-connects-overseas-vietnamese-with-homeland-post332079.vnp
1273235553	20251109	202511	2025	2025.8466											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	10	1	10	3.38028169014085	0								4	Ministry Of Finance, Masqat, Oman	MU	MU06	23610	23.6134	58.5954	11346738	4	Ministry Of Finance, Masqat, Oman	MU	MU06	23610	23.6134	58.5954	11346738	20251109094500	https://www.muscatdaily.com/2025/11/09/oman-introduces-long-term-cultural-visas-for-foreigners/
1273235554	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	2	1	2	8.00711743772242	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251109094500	https://en.vietnamplus.vn/culture-house-in-uk-connects-overseas-vietnamese-with-homeland-post332079.vnp
1273235555	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	8	1	8	8.00711743772242	0								4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20251109094500	https://en.vietnamplus.vn/culture-house-in-uk-connects-overseas-vietnamese-with-homeland-post332079.vnp
1273235556	20251109	202511	2025	2025.8466											CVL	ENGINEER						CVL			0	130	130	13	3	-4.4	5	1	5	-1.52046783625731	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20251109094500	https://www.jamaicaobserver.com/2025/11/09/hurricane-melissa-coastal-appeal-faces-first-real-test/
1273235557	20251109	202511	2025	2025.8466											EDU	PROFESSOR						EDU			0	042	042	04	1	1.9	10	1	10	1.88821752265861	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251109094500	https://thenationonlineng.net/professors-travel-first-class/
1273235558	20251109	202511	2025	2025.8466											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	2	1	2	-7.9945799457995	0								4	Ikorodu, Lagos, Nigeria	NI	NI05	22931	6.61548	3.50867	-2011584	4	Ikorodu, Lagos, Nigeria	NI	NI05	22931	6.61548	3.50867	-2011584	20251109094500	https://thenationonlineng.net/three-lasustech-students-killed-in-lagos-crash/
1273235559	20251109	202511	2025	2025.8466											GBR	BRITAIN	GBR								1	042	042	04	1	1.9	10	1	10	4.96535796766743	0								5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20251109094500	https://www.wiltsglosstandard.co.uk/news/25603783.visited-best-pub-uk-highland-laddie/
1273235560	20251109	202511	2025	2025.8466											GBR	MANCHESTER	GBR								1	042	042	04	1	1.9	10	1	10	1.88821752265861	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251109094500	https://thenationonlineng.net/professors-travel-first-class/
1273235561	20251109	202511	2025	2025.8466											GBR	UNITED KINGDOM	GBR								1	080	080	08	2	5.0	5	1	5	-2.72479564032697	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20251109094500	https://thenationonlineng.net/efcc-returns-n42-5m-to-70-year-old-widow-defrauded-by-banker-2/
1273235562	20251109	202511	2025	2025.8466											GBR	LONDON	GBR								0	0841	084	08	2	7.0	10	1	10	-3.05343511450382	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251109094500	https://metro.co.uk/2025/11/09/hero-fought-off-huntingdon-train-attacker-speaks-first-time-hospital-24656881/
1273235563	20251109	202511	2025	2025.8466											GBR	LONDON	GBR								0	173	173	17	4	-5.0	6	1	6	-3.05343511450382	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20251109094500	https://metro.co.uk/2025/11/09/hero-fought-off-huntingdon-train-attacker-speaks-first-time-hospital-24656881/
1273235564	20251109	202511	2025	2025.8466											GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	4	1	4	-12.7551020408163	0								4	Loch Ness, Highland, United Kingdom	UK	UKV3	40172	57.3	-4.45	-2603834	4	Loch Ness, Highland, United Kingdom	UK	UKV3	40172	57.3	-4.45	-2603834	20251109094500	https://www.mirror.co.uk/news/uk-news/breaking-loch-ness-sex-attacker-36215305
1273235565	20251109	202511	2025	2025.8466											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-12.7551020408163	0								4	Loch Ness, Highland, United Kingdom	UK	UKV3	40172	57.3	-4.45	-2603834	4	Loch Ness, Highland, United Kingdom	UK	UKV3	40172	57.3	-4.45	-2603834	20251109094500	https://www.mirror.co.uk/news/uk-news/breaking-loch-ness-sex-attacker-36215305
1273235566	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	036	036	03	1	4.0	2	1	2	0.48076923076923	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235567	20251109	202511	2025	2025.8466											GOV	CHIEF MINISTER						GOV			1	040	040	04	1	1.0	8	1	8	-4.67032967032967	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251109094500	https://indianexpress.com/article/cities/chandigarh/tarn-taran-bypoll-woman-faces-threats-drug-menace-punjab-10355173/
1273235568	20251109	202511	2025	2025.8466											GOV	NATIONAL ELECTORAL COMMISSION						GOV			0	042	042	04	1	1.9	1	1	1	-2.55851932498639	0								4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	20251109094500	https://thenationonlineng.net/anambra-soludo-ahead-as-parties-observers-allege-massive-vote-buying/
1273235569	20251109	202511	2025	2025.8466											GOV	NATIONAL ELECTORAL COMMISSION						GOV			0	042	042	04	1	1.9	3	1	3	-2.55851932498639	0								4	Ihiala, Anambra, Nigeria	NI	NI25	22649	5.85377	6.86026	-2011315	4	Ihiala, Anambra, Nigeria	NI	NI25	22649	5.85377	6.86026	-2011315	20251109094500	https://thenationonlineng.net/anambra-soludo-ahead-as-parties-observers-allege-massive-vote-buying/
1273235570	20251109	202511	2025	2025.8466											GOV	LAW MINIST						GOV			1	042	042	04	1	1.9	2	1	2	0.66666666666667	0								4	Mahanga, Orissa, India	IN	IN21	17809	20.5667	86.1833	-2103127	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20251109094500	https://pragativadi.com/media-must-challenge-power-not-chase-ads-odisha-law-minister/
1273235571	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	1	1	1	0.48076923076923	0								5	Enugu State, Enugu, Nigeria	NI	NI47	191294	6.5	7.5	29624	5	Enugu State, Enugu, Nigeria	NI	NI47	191294	6.5	7.5	29624	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235572	20251109	202511	2025	2025.8466											GOV	STATE GOVERNOR						GOV			0	043	043	04	1	2.8	1	1	1	0.48076923076923	0								5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235573	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	4	1	4	0.48076923076923	0								5	Taraba State, Taraba, Nigeria	NI	NI43	23105	8	10.5	9153503	5	Taraba State, Taraba, Nigeria	NI	NI43	23105	8	10.5	9153503	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235574	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	2	1	2	0.48076923076923	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235575	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	2	1	2	0.48076923076923	0								5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235576	20251109	202511	2025	2025.8466											GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	6	1	6	0.48076923076923	0								5	Taraba State, Taraba, Nigeria	NI	NI43	23105	8	10.5	9153503	5	Taraba State, Taraba, Nigeria	NI	NI43	23105	8	10.5	9153503	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235577	20251109	202511	2025	2025.8466											GOV	ADMINISTRATION						GOV			0	071	071	07	2	7.4	4	1	4	-0.10683760683761	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251109094500	https://dentonrc.com/news/state/canceled-digital-equity-act-grants-disrupt-projects-aimed-at-getting-underserved-people-online/article_38ffc4db-262e-47c1-88c3-17c2b93399fc.html
1273235578	20251109	202511	2025	2025.8466											GOV	FIREFIGHTER						GOV			0	173	173	17	4	-5.0	10	1	10	-2.08955223880597	0								4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	20251109094500	https://www.ibtimes.co.uk/target-triumph-leonardo-dicaprio-backs-amazon-activist-once-falsely-accused-bolsonaro-1753430
1273235579	20251109	202511	2025	2025.8466											GOV	ADMINISTRATION						GOV			0	173	173	17	4	-5.0	6	1	6	-0.10683760683761	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251109094500	https://dentonrc.com/news/state/canceled-digital-equity-act-grants-disrupt-projects-aimed-at-getting-underserved-people-online/article_38ffc4db-262e-47c1-88c3-17c2b93399fc.html
1273235580	20251109	202511	2025	2025.8466											GOV	ADMINISTRATION						GOV			0	173	173	17	4	-5.0	4	1	4	-0.10683760683761	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251109094500	https://dentonrc.com/news/state/canceled-digital-equity-act-grants-disrupt-projects-aimed-at-getting-underserved-people-online/article_38ffc4db-262e-47c1-88c3-17c2b93399fc.html
1273235581	20251109	202511	2025	2025.8466											IND	UTTAR PRADESH	IND								1	043	043	04	1	2.8	1	1	1	5.94900849858357	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20251109094500	https://theshillongtimes.com/2025/11/09/kashi-tamil-sangamam-fourth-edition-to-begin-on-dec-2/
1273235582	20251109	202511	2025	2025.8466											JUD	PROSECUTOR						JUD			0	030	030	03	1	4.0	20	1	20	-6.18892508143323	0								4	Yongkang, Tainan Municipality, Taiwan	TW	TW21	13277	23.0244	120.256	-2641019	4	Yongkang, Tainan Municipality, Taiwan	TW	TW21	13277	23.0244	120.256	-2641019	20251109094500	https://focustaiwan.tw:443/society/202511090007
1273235583	20251109	202511	2025	2025.8466											JUD	JUDGE						JUD			0	043	043	04	1	2.8	6	1	6	-4.24242424242424	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251109094500	https://www.abajournal.com/news/article/judge_is_suspended_and_fined_15k_for_campaign_ad_that_was_in_every_sense_ma
1273235584	20251109	202511	2025	2025.8466											LEG	REPRESENTATIVES						LEG			0	036	036	03	1	4.0	5	1	5	-2.08955223880597	0								4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	20251109094500	https://www.ibtimes.co.uk/target-triumph-leonardo-dicaprio-backs-amazon-activist-once-falsely-accused-bolsonaro-1753430
1273235585	20251109	202511	2025	2025.8466											MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	-1.54639175257732	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251109094500	https://www.gilmermirror.com/2025/11/09/dan-patrick-pledges-1-million-in-campaign-funds-to-install-turning-point-usa-at-every-texas-college-and-high-school/
1273235586	20251109	202511	2025	2025.8466											MED	WEBSITE						MED			0	043	043	04	1	2.8	6	1	6	0.42452830188679	0								3	Harwood, Texas, United States	US	USTX	TX177	29.6658	-97.5053	1337436	3	Harwood, Texas, United States	US	USTX	TX177	29.6658	-97.5053	1337436	20251109094500	https://411mania.com/wrestling/halls-aew-collision-review-11-8-25/
1273235587	20251109	202511	2025	2025.8466											MIL	BORDER GUARD						MIL			0	042	042	04	1	1.9	1	1	1	3.7828947368421	0								4	Yen Khuong, Thanh HóM, Vietnam, Republic Of	VM	VM34	74222	20.15	105.05	-3735929	4	Yen Khuong, Thanh HóM, Vietnam, Republic Of	VM	VM34	74222	20.15	105.05	-3735929	20251109094500	https://en.vietnamplus.vn/pm-visits-residents-armed-forces-in-thanh-hoas-border-commune-post332165.vnp
1273235588	20251109	202511	2025	2025.8466											MNCUSA	INTERNATIONAL BUSINESS MACHINES CORPORATION	USA					MNC			1	040	040	04	1	1.0	5	1	5	1.37221269296742	0								0								0								20251109094500	https://finance.yahoo.com/news/melius-research-reaffirms-buy-ibm-053141350.html
1273235589	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	036	036	03	1	4.0	4	1	4	0.48076923076923	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235590	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	040	040	04	1	1.0	4	1	4	0.48076923076923	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235591	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	040	040	04	1	1.0	2	1	2	0.48076923076923	0								5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235592	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	040	040	04	1	1.0	2	1	2	0.48076923076923	0								5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235593	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	3	1	3	7.34597156398104	0								5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20251109094500	https://www.nationalaccordnewspaper.com/zulum-hails-indimis-fspo-as-350-vessel-sail-away/
1273235594	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	050	050	05	1	3.5	2	1	2	-7.9945799457995	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Ikorodu, Lagos, Nigeria	NI	NI05	22931	6.61548	3.50867	-2011584	20251109094500	https://thenationonlineng.net/three-lasustech-students-killed-in-lagos-crash/
1273235595	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								0	051	051	05	1	3.4	2	1	2	0.48076923076923	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235596	20251109	202511	2025	2025.8466											NGA	LAGOS	NGA								0	060	060	06	2	6.0	10	1	10	1.88821752265861	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251109094500	https://thenationonlineng.net/professors-travel-first-class/
1273235597	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								1	112	112	11	3	-2.0	4	1	4	-8.64864864864864	0								5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20251109094500	https://www.nationalaccordnewspaper.com/ali-modu-sheriff-speaks-on-accusing-shettima-of-creating-boko-haram/
1273235598	20251109	202511	2025	2025.8466											NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	8	1	8	-9.33333333333337	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20251109094500	https://www.nationalaccordnewspaper.com/efcc-arrests-3-suspected-vote-buyers-in-anambra/
1273235599	20251109	202511	2025	2025.8466											NGAGOV	NIGERIA	NGA					GOV			0	036	036	03	1	4.0	4	1	4	0.48076923076923	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235600	20251109	202511	2025	2025.8466											NGAGOV	NIGERIA	NGA					GOV			0	043	043	04	1	2.8	2	1	2	0.48076923076923	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
1273235601	20251109	202511	2025	2025.8466											NGAGOV	NIGERIA	NGA					GOV			0	043	043	04	1	2.8	4	1	4	0.48076923076923	0								5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	20251109094500	https://thenationonlineng.net/pdp-and-the-dance-of-musical-chairs/
