1266317885	20250924	202509	2025	2025.7233	GOV	FIRE DEPARTMENT						GOV													1	180	180	18	4	-9.0	2	1	2	-4.54545454545454	3	State Of Oklahoma, Oklahoma, United States	US	USOK	OK109	35.5003	-97.5006	1102857	0								3	State Of Oklahoma, Oklahoma, United States	US	USOK		35.5003	-97.5006	1102857	20251001234500	https://www.fox23.com/news/tulsa-mayor-nichols-responds-to-state-cuts-to-tulsa-mental-health-programs/article_2e3edec1-2130-4944-84a6-cc9ceb3fb39a.html
1266317886	20250924	202509	2025	2025.7233	KOR	SOUTH KOREA	KOR																		1	040	040	04	1	1.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251001234500	https://www.aol.com/articles/trump-says-chinas-xi-using-215131558.html
1266317887	20250924	202509	2025	2025.7233	LEG	DELEGATE						LEG			CVLHLH	COMMUNITY						CVL	HLH		0	013	013	01	1	0.4	1	1	1	-2.65017667844523	3	Mcdowell County, West Virginia, United States	US	USWV	WV047	37.3668	-81.6498	1689162	3	Welch Community Hospital, West Virginia, United States	US	USWV		37.4392	-81.588	1689195	3	Welch Community Hospital, West Virginia, United States	US	USWV		37.4392	-81.588	1689195	20251001234500	https://www.wvowradio.com/post/u-s-government-shuts-down-as-parties-clash-over-substantial-cuts-to-healthcare
1266317888	20250924	202509	2025	2025.7233	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-8.05921052631579	3	Mountain View, Alaska, United States	US	USAK	AK020	61.2264	-149.804	1406654	3	Mountain View, Alaska, United States	US	USAK		61.2264	-149.804	1406654	3	Mountain View, Alaska, United States	US	USAK		61.2264	-149.804	1406654	20251001234500	https://www.eastbaytimes.com/2025/10/01/former-fbi-operative-james-keene-apple-tv-black-bird-googles-ai-chatbot-killer/
1266317889	20250924	202509	2025	2025.7233	USA	RHODE ISLAND	USA																		1	080	080	08	2	5.0	4	1	4	-4.67289719626169	3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	0								3	Pawtucket, Rhode Island, United States	US	USRI	RI007	41.8787	-71.3826	1218926	20251001234500	https://turnto10.com/i-team/emt-who-was-in-trouble-before-gives-up-his-license-rhode-island-department-health-emt-pawtucket-protocol-personal-matter-october-1-2025
1266317890	20250924	202509	2025	2025.7233	USA	AMERICAN	USA								CHN	CHINA	CHN								1	020	020	02	1	3.0	3	1	3	-1.69082125603864	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20251001234500	https://finance.yahoo.com/news/why-china-not-buying-u-154228776.html
1266317891	20250924	202509	2025	2025.7233	USA	UNITED STATES	USA								JUDJUD	SUPERIOR COURT						JUD	JUD		0	020	020	02	1	3.0	2	1	2	-5.34351145038167	3	Brattleboro, Vermont, United States	US	USVT	VT025	42.8509	-72.5579	1456556	3	Windham County, Vermont, United States	US	USVT		42.9834	-72.7329	1461769	3	Brattleboro, Vermont, United States	US	USVT	VT025	42.8509	-72.5579	1456556	20251001234500	https://www.reformer.com/local-news/brattleboro-man-sentenced-to-four-to-six-years-for-drug-sales/article_be36a3c6-64ca-4954-8083-55d1395af9bf.html
1266317892	20250924	202509	2025	2025.7233	USA	ARIZONA	USA								LEG	CONGRESS						LEG			0	051	051	05	1	3.4	21	3	21	-1.21436997231955	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251001234500	https://lasvegassun.com/news/2025/oct/01/newly-elected-arizona-lawmaker-has-yet-to-be-sworn/
1266317893	20250924	202509	2025	2025.7233	USAGOV	UNITED STATES	USA					GOV													1	180	180	18	4	-9.0	8	1	8	-4.54545454545454	3	State Of Oklahoma, Oklahoma, United States	US	USOK	OK109	35.5003	-97.5006	1102857	0								3	State Of Oklahoma, Oklahoma, United States	US	USOK		35.5003	-97.5006	1102857	20251001234500	https://www.fox23.com/news/tulsa-mayor-nichols-responds-to-state-cuts-to-tulsa-mental-health-programs/article_2e3edec1-2130-4944-84a6-cc9ceb3fb39a.html
1266317894	20250924	202509	2025	2025.7233	USALEG	UNITED STATES	USA					LEG			CVLHLH	COMMUNITY						CVL	HLH		0	013	013	01	1	0.4	2	1	2	-2.65017667844523	3	Mcdowell County, West Virginia, United States	US	USWV	WV047	37.3668	-81.6498	1689162	3	Welch Community Hospital, West Virginia, United States	US	USWV		37.4392	-81.588	1689195	3	Welch Community Hospital, West Virginia, United States	US	USWV		37.4392	-81.588	1689195	20251001234500	https://www.wvowradio.com/post/u-s-government-shuts-down-as-parties-clash-over-substantial-cuts-to-healthcare
