1266834957	20251004	202510	2025	2025.7507											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	10	1	10	2.54854368932039	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20251004210000	https://www.yasstribune.com.au/story/9073510/aussie-travel-trends-baby-boomers-spend-big-on-live-music-events/
1266834958	20251004	202510	2025	2025.7507											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	2.54854368932039	0								4	Lucky Bay, Western Australia, Australia	AS	AS08	5529	-28.0124	114.154	11396120	4	Lucky Bay, Western Australia, Australia	AS	AS08	5529	-28.0124	114.154	11396120	20251004210000	https://www.irrigator.com.au/story/9073510/aussie-travel-trends-baby-boomers-spend-big-on-live-music-events/
1266834959	20251004	202510	2025	2025.7507											AUS	MELBOURNE	AUS								1	046	046	04	1	7.0	10	1	10	4	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251004210000	https://www.aero-news.net/index.cfm?do=main.archive&year=2025&month=10&day=6
1266834960	20251004	202510	2025	2025.7507											BUS	LANDLORD						BUS			0	050	050	05	1	3.5	10	1	10	1.69491525423729	0								4	Maidstone, Kent, United Kingdom	UK	UKG5	40117	51.2667	0.516667	-2602456	4	Maidstone, Kent, United Kingdom	UK	UKG5	40117	51.2667	0.516667	-2602456	20251004210000	https://www.kentonline.co.uk/kent/news/blow-to-town-centres-as-closures-confirmed-330726/
1266834961	20251004	202510	2025	2025.7507											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	5	1	5	-12.9943502824858	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251004210000	https://spotlightnews.com/news/2025/10/04/saratoga-county-woman-arrested-for-alleged-corporate-theft-in-albany-2/
1266834962	20251004	202510	2025	2025.7507											CAN	CANADIAN	CAN								0	042	042	04	1	1.9	1	1	1	-1.53698366954851	0								1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	20251004210000	https://www.latimes.com/california/story/2025-10-04/pacific-airshow-attendees-grieve-over-absent-u-s-aircraft-amid-government-shutdown
1266834963	20251004	202510	2025	2025.7507											COP	POLICE						COP			1	041	041	04	1	1.0	3	1	3	-9.27152317880798	0								4	Bebeji, Kano, Nigeria	NI	NI29	191058	11.6673	8.26217	-2002417	4	Bebeji, Kano, Nigeria	NI	NI29	191058	11.6673	8.26217	-2002417	20251004210000	https://dailypost.ng/2025/10/04/kano-police-arrest-suspect-three-years-after-kidnapping-village-head/
1266834964	20251004	202510	2025	2025.7507											CVL	SCIENTIST						CVL			1	036	036	03	1	4.0	8	1	8	-0.65359477124183	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251004210000	https://www.countryliving.com/life/a68063530/fall-2025-bird-migration-night-sky-guide/
1266834965	20251004	202510	2025	2025.7507											CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	5	1	5	0.85227272727273	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20251004210000	https://www.delawarepublic.org/science-health-tech/2025-10-04/house-of-refuge-brings-a-residential-facility-to-magnolia-for-women-in-recovery
1266834966	20251004	202510	2025	2025.7507											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	10	1	10	-8.37209302325585	0								4	Guildford, Surrey, United Kingdom	UK	UKN7	40133	51.2167	-0.566667	-2597829	4	Guildford, Surrey, United Kingdom	UK	UKN7	40133	51.2167	-0.566667	-2597829	20251004210000	https://www.9news.com.au/world/today-in-history-october-5-what-happened-on-this-day/4fb07f31-ce2e-4fdf-91c9-48fb1f99238d
1266834967	20251004	202510	2025	2025.7507											EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	10	1	10	-1.2987012987013	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20251004210000	https://www.nj.com/ocean/2025/10/ceiling-partially-collapsed-during-fire-at-former-nj-school-officials-say.html
1266834968	20251004	202510	2025	2025.7507											ETH	ETHIOPIAN	ETH								0	080	080	08	2	5.0	10	1	10	2.09662716499544	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20251004210000	https://www.eurekalert.org/news-releases/1100781
1266834969	20251004	202510	2025	2025.7507											EUR	EUROPE	EUR								1	042	042	04	1	1.9	6	1	6	-1.81159420289855	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251004210000	https://www.sheknows.com/entertainment/articles/1234931331/meghan-markle-2025-european-outing-controversy/
