1267998685	20251011	202510	2025	2025.7699	COLGOV	COLOMBIA	COL					GOV			HND	HONDURAS	HND								0	190	190	19	4	-10.0	2	1	2	-6.89238210399032	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20251011040000	https://havanatimes.org/news/peru-abruptly-changes-president-again/
1267998686	20251011	202510	2025	2025.7699	COLGOV	COLOMBIA	COL					GOV			HND	HONDURAS	HND								0	190	190	19	4	-10.0	4	1	4	-6.89238210399032	1	Colombia	CO	CO		4	-72	CO	1	Honduras	HO	HO		15	-86.5	HO	1	Colombia	CO	CO		4	-72	CO	20251011040000	https://havanatimes.org/news/peru-abruptly-changes-president-again/
1267998687	20251011	202510	2025	2025.7699	COLGOV	COLOMBIA	COL					GOV			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-6.89238210399032	1	Colombia	CO	CO		4	-72	CO	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251011040000	https://havanatimes.org/news/peru-abruptly-changes-president-again/
1267998688	20251011	202510	2025	2025.7699	COLGOV	COLOMBIA	COL					GOV			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-6.89238210399032	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251011040000	https://havanatimes.org/news/peru-abruptly-changes-president-again/
1267998689	20251011	202510	2025	2025.7699	COP	DEPUTY						COP													1	051	051	05	1	3.4	10	1	10	0.76452599388379	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20251011040000	https://economictimes.indiatimes.com/wealth/legal/will/govt-deducted-rs-9-23-lakh-from-pension-of-late-employee-for-alleged-misappropriation-of-funds-employees-legal-heirs-fought-back-wins-in-chhattisgarh-high-court/articleshow/124469147.cms
1267998690	20251011	202510	2025	2025.7699	COP	POLICE						COP													1	071	071	07	2	7.4	20	1	10	0.43103448275862	0								0								0								20251011040000	https://www.dorsetecho.co.uk/news/25532510.letters-home-office-dorset-police-funding-go-answered/
1267998691	20251011	202510	2025	2025.7699	COP	SECURITY OFFICER						COP													1	072	072	07	2	8.3	5	1	5	-5.82677165354331	3	Thurston County, Washington, United States	US	USWA	WA067	46.9165	-122.818	1529226	0								3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	20251011040000	http://www.chronline.com/stories/another-lawsuit-filed-over-washington-states-new-taxes-on-services,388935
1267998692	20251011	202510	2025	2025.7699	COP	SECURITY OFFICER						COP													1	090	090	09	2	-2.0	5	1	5	-5.82677165354331	3	Thurston County, Washington, United States	US	USWA	WA067	46.9165	-122.818	1529226	0								3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	20251011040000	http://www.chronline.com/stories/another-lawsuit-filed-over-washington-states-new-taxes-on-services,388935
1267998693	20251011	202510	2025	2025.7699	COP	STATE PRISON						COP													0	173	173	17	4	-5.0	10	1	10	-12.1518987341772	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251011040000	https://timesofsandiego.com/crime/2025/10/10/man-sentenced-35-years-to-life-fatal-city-heights-shooting/
1267998694	20251011	202510	2025	2025.7699	COP	POLICE						COP			ELI	RETIRED						ELI			1	190	190	19	4	-10.0	10	1	10	-2.02020202020202	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20251011040000	https://www.freepressjournal.in/bhopal/bhopal-news-lokayukta-raid-on-ex-pwd-chief-engineer-finds-5-bank-accounts-property-papers
1267998695	20251011	202510	2025	2025.7699	COP	POLICE OFFICER						COP			INDJUD	JAMMU AND KASHMIR	IND					JUD			1	1822	182	18	4	-9.0	10	1	10	-2.61044176706827	0								0								0								20251011040000	https://www.tribuneindia.com/news/j-k/hc-seeks-cops-statements-in-tortured-gujjar-youths-death-case/
1267998696	20251011	202510	2025	2025.7699	COP	POLICE						COP			JUD	ADVOCATE						JUD			1	193	193	19	4	-10.0	5	1	5	-7.56302521008406	0								0								0								20251011040000	https://www.tribuneindia.com/news/j-k/advocate-killed-2-injured-in-ramban-mishap/
1267998697	20251011	202510	2025	2025.7699	COP	POLICE						COP			MIL	CORVETTE						MIL			1	173	173	17	4	-5.0	10	1	10	-6.66666666666667	0								0								0								20251011040000	https://www.12news.com/article/news/local/valley/corvette-reckless-driver-arrested-tempe-arizona/75-188a9662-bb56-41d9-9236-2426f6347fce
1267998698	20251011	202510	2025	2025.7699	COP	DEPUTY						COP			USA	AMERICAN	USA								0	042	042	04	1	1.9	2	1	2	-4.02476780185758	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251011040000	https://www.latimes.com/world-nation/story/2025-10-10/us-clashes-with-venezuela-and-allies-at-emergency-un-meeting-on-us-strikes-in-caribbean
1267998699	20251011	202510	2025	2025.7699	COP	POLICE						COP			USA	FRESNO	USA								0	080	080	08	2	5.0	10	1	10	-4.10958904109589	0								0								0								20251011040000	https://www.timesheraldonline.com/2025/10/07/jury-process-underway-in-fairfield-homicide-case/
1267998700	20251011	202510	2025	2025.7699	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-6.33397312859885	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20251011040000	https://www.bostonglobe.com/2025/10/10/metro/suffolk-county-sheriff-steve-tompkins-dismissal-motion/
1267998701	20251011	202510	2025	2025.7699	COP	DEPUTY						COP			USAGOV	AMERICAN	USA					GOV			0	042	042	04	1	1.9	8	1	8	-4.02476780185758	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251011040000	https://www.latimes.com/world-nation/story/2025-10-10/us-clashes-with-venezuela-and-allies-at-emergency-un-meeting-on-us-strikes-in-caribbean
1267998702	20251011	202510	2025	2025.7699	COPGOV	DEPUTY						COP	GOV		IND	BIHAR	IND								1	040	040	04	1	1.0	4	1	4	0	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	20251011040000	https://www.rediff.com/news/interview/bharat-bind-bjp-high-command-will-decide-nda-chief-minister/20251011.htm
1267998703	20251011	202510	2025	2025.7699	COPGOV	DEPUTY						COP	GOV		INDGOV	NITISH KUMAR	IND					GOV			1	040	040	04	1	1.0	4	1	4	0	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Purnea, Bihar, India	IN	IN34	17621	25.7833	87.4667	-2108426	20251011040000	https://www.rediff.com/news/interview/bharat-bind-bjp-high-command-will-decide-nda-chief-minister/20251011.htm
1267998704	20251011	202510	2025	2025.7699	CRM	CRIMINAL						CRM			UKR	UKRAINIAN	UKR								0	190	190	19	4	-10.0	4	1	4	-7.29442970822281	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251011040000	https://freebeacon.com/america/ai-giant-perplexity-is-sponsor-of-candace-owens-podcast-suggesting-conservative-commentator-involved-in-kirk-assassination/
1267998705	20251011	202510	2025	2025.7699	CRM	CRIMINAL						CRM			UKRREF	UKRAINIAN	UKR					REF			0	190	190	19	4	-10.0	6	1	6	-7.29442970822281	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251011040000	https://freebeacon.com/america/ai-giant-perplexity-is-sponsor-of-candace-owens-podcast-suggesting-conservative-commentator-involved-in-kirk-assassination/
1267998706	20251011	202510	2025	2025.7699	CUB	CUBA	CUB																		0	061	061	06	2	6.4	5	1	5	-4.81927710843374	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20251011040000	https://www.cubaheadlines.com/articles/312703
1267998707	20251011	202510	2025	2025.7699	CUB	CUBAN	CUB								CUBGOV	CUBA	CUB					GOV			0	010	010	01	1	0.0	4	1	4	-5.34351145038168	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251011040000	https://www.cubaheadlines.com/articles/312717
1267998708	20251011	202510	2025	2025.7699	CUB	CUBAN	CUB								CUBGOV	CUBA	CUB					GOV			1	112	112	11	3	-2.0	2	1	2	-5.34351145038168	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251011040000	https://www.cubaheadlines.com/articles/312717
1267998709	20251011	202510	2025	2025.7699	CUB	CUBA	CUB								VEN	VENEZUELA	VEN								0	061	061	06	2	6.4	5	1	5	-4.81927710843374	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20251011040000	https://www.cubaheadlines.com/articles/312703
1267998710	20251011	202510	2025	2025.7699	CUBGOV	CUBAN	CUB					GOV													0	010	010	01	1	0.0	6	1	6	-5.34351145038168	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251011040000	https://www.cubaheadlines.com/articles/312717
1267998711	20251011	202510	2025	2025.7699	CUBGOV	CUBAN	CUB					GOV													1	112	112	11	3	-2.0	8	1	8	-5.34351145038168	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251011040000	https://www.cubaheadlines.com/articles/312717
1267998712	20251011	202510	2025	2025.7699	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	-3.83064516129032	4	Pye Hill Reserve, New South Wales, Australia	AS	AS02	5112	-33.8893	150.855	11357649	0								4	Pye Hill Reserve, New South Wales, Australia	AS	AS02	5112	-33.8893	150.855	11357649	20251011040000	https://www.smh.com.au/national/nsw/council-under-fire-over-warnings-as-sydney-asbestos-investigation-spreads-20251009-p5n1dw.html
1267998713	20251011	202510	2025	2025.7699	CVL	CIVILIAN						CVL													1	011	011	01	1	-0.1	3	1	3	-4.22374429223745	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251011040000	https://economictimes.indiatimes.com/news/international/us/more-than-60000-pentagon-civilians-vanish-under-pete-hegseth-officials-remain-silent-on-operational-and-workforce-impacts/articleshow/124469126.cms
1267998714	20251011	202510	2025	2025.7699	CVL	NEIGHBORHOOD						CVL													0	020	020	02	1	3.0	6	1	3	-0.18436578171091	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20251011040000	https://www.ksbw.com/article/ganas-nane-alejandrez-peace-work-santa-cruz/69001999
1267998715	20251011	202510	2025	2025.7699	CVL	INDIGENOUS PEOPLE						CVL													0	040	040	04	1	1.0	6	1	6	3.34728033472803	3	University Of Alaska Southeast, Alaska, United States	US	USAK	AK110	58.3847	-134.636	1416947	0								3	University Of Alaska Southeast, Alaska, United States	US	USAK		58.3847	-134.636	1416947	20251011040000	http://www.sitkasentinel.com/stories/dinner-to-celebrate-indigenous-peoples-day,80745
1267998716	20251011	202510	2025	2025.7699	CVL	INDIGENOUS PEOPLE						CVL													0	040	040	04	1	1.0	4	1	4	3.34728033472803	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251011040000	http://www.sitkasentinel.com/stories/dinner-to-celebrate-indigenous-peoples-day,80745
1267998717	20251011	202510	2025	2025.7699	CVL	COMMUNITY						CVL													0	043	043	04	1	2.8	2	1	2	0.18018018018018	3	Verdigre, Nebraska, United States	US	USNE	NE107	42.5969	-98.0337	834365	0								3	Verdigre, Nebraska, United States	US	USNE	NE107	42.5969	-98.0337	834365	20251011040000	https://journalstar.com/news/state-regional/article_1eaef297-04e2-45a1-af66-0883cb6204ae.html
1267998718	20251011	202510	2025	2025.7699	CVL	CITIZEN						CVL													0	051	051	05	1	3.4	10	1	10	1.21212121212121	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20251011040000	https://peoplesdailyng.com/group-hails-ojularis-transparency-as-nnpcl-submits-answers-to-n210trn-audit-queries/
1267998719	20251011	202510	2025	2025.7699	CVL	MIGRANT						CVL													0	1233	123	12	3	-4.0	4	1	4	-6.31704410011919	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20251011040000	https://groundup.org.za/article/lesotho-permit-extension-a-lifeline-for-basotho-workers-facing-collapse-of-textile-industry/
1267998720	20251011	202510	2025	2025.7699	CVL	MIGRANT						CVL													0	1233	123	12	3	-4.0	1	1	1	-6.31704410011919	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20251011040000	https://groundup.org.za/article/lesotho-permit-extension-a-lifeline-for-basotho-workers-facing-collapse-of-textile-industry/
1267998721	20251011	202510	2025	2025.7699	CVL	INDIGENOUS PEOPLE						CVL			CHROFF032	UNITARIAN				CHR					1	036	036	03	1	4.0	10	1	10	5.05050505050505	0								0								0								20251011040000	http://www.sitkasentinel.com/stories/indigenous-peoples-day-program-set,80756
1267998722	20251011	202510	2025	2025.7699	CVL	MIGRANT						CVL			CRM	CRIMINAL						CRM			0	010	010	01	1	0.0	3	1	3	-11.1510791366906	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	20251011040000	https://www.cubaheadlines.com/articles/312712
1267998723	20251011	202510	2025	2025.7699	CVL	COMMUNITY						CVL			JPN	TOKYO	JPN								0	036	036	03	1	4.0	8	1	8	3.76016260162602	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	20251011040000	http://www.sitkasentinel.com/stories/city-delegation-renews-ties-with-japan-sister-city,80746
1267998724	20251011	202510	2025	2025.7699	CVL	COMMUNITY						CVL			JPN	TOKYO	JPN								0	036	036	03	1	4.0	2	1	2	3.76016260162602	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	20251011040000	http://www.sitkasentinel.com/stories/city-delegation-renews-ties-with-japan-sister-city,80746
1267998725	20251011	202510	2025	2025.7699	CVL	VILLAGE						CVL			JUD	JUDGE						JUD			1	030	030	03	1	4.0	6	1	6	-6.5625	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251011040000	https://www.yahoo.com/news/articles/durbin-duckworth-denied-access-broadview-230046665.html
1267998726	20251011	202510	2025	2025.7699	CVL	MIGRANT WORKER						CVL			LSOLEG	LESOTHO	LSO					LEG			0	010	010	01	1	0.0	2	1	2	-6.31704410011919	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	20251011040000	https://groundup.org.za/article/lesotho-permit-extension-a-lifeline-for-basotho-workers-facing-collapse-of-textile-industry/
1267998727	20251011	202510	2025	2025.7699	CVL	MIGRANT						CVL			MEX	MEXICO	MEX								0	010	010	01	1	0.0	2	1	2	-11.1510791366906	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	4	Fronteras, Michoacáde Ocampo, Mexico	MX	MX16	20389	19.1667	-101.158	6256140	20251011040000	https://www.cubaheadlines.com/articles/312712
1267998728	20251011	202510	2025	2025.7699	CVL	CIVILIAN						CVL			USA	UNITED STATES	USA								1	011	011	01	1	-0.1	2	1	2	-4.22374429223745	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251011040000	https://economictimes.indiatimes.com/news/international/us/more-than-60000-pentagon-civilians-vanish-under-pete-hegseth-officials-remain-silent-on-operational-and-workforce-impacts/articleshow/124469126.cms
1267998729	20251011	202510	2025	2025.7699	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								1	030	030	03	1	4.0	4	1	4	-6.5625	3	Village Of Broadview, Illinois, United States	US	USIL	IL031	41.8583	-87.8561	2397460	3	Village Of Broadview, Illinois, United States	US	USIL		41.8583	-87.8561	2397460	3	Village Of Broadview, Illinois, United States	US	USIL		41.8583	-87.8561	2397460	20251011040000	https://www.yahoo.com/news/articles/durbin-duckworth-denied-access-broadview-230046665.html
1267998730	20251011	202510	2025	2025.7699	CVL	INDIGENOUS PEOPLE						CVL			USA	COLUMBUS	USA								1	051	051	05	1	3.4	6	1	6	3.34728033472803	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20251011040000	http://www.sitkasentinel.com/stories/dinner-to-celebrate-indigenous-peoples-day,80745
1267998731	20251011	202510	2025	2025.7699	CVL	INDIGENOUS PEOPLE						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	3.34728033472803	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251011040000	http://www.sitkasentinel.com/stories/dinner-to-celebrate-indigenous-peoples-day,80745
1267998732	20251011	202510	2025	2025.7699	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	6	1	6	0.96618357487923	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	3	White Mountains, New Hampshire, United States	US	USNH		44.2706	-71.3042	872915	3	White Mountains, New Hampshire, United States	US	USNH		44.2706	-71.3042	872915	20251011040000	https://www.eagletribune.com/news/new_hampshire/new-hampshire-heritage-museum-trail-offers-spooky-season-adventures-across-the-state/article_d51362de-2fae-477d-9cfa-7f33a91a986f.html
1267998733	20251011	202510	2025	2025.7699	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.96618357487923	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	3	White Mountains, New Hampshire, United States	US	USNH		44.2706	-71.3042	872915	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20251011040000	https://www.eagletribune.com/news/new_hampshire/new-hampshire-heritage-museum-trail-offers-spooky-season-adventures-across-the-state/article_d51362de-2fae-477d-9cfa-7f33a91a986f.html
1267998734	20251011	202510	2025	2025.7699	CVL	NEIGHBORHOOD						CVL			USA	NEW HAMPSHIRE	USA								1	051	051	05	1	3.4	2	1	2	0.96618357487923	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	3	White Mountains, New Hampshire, United States	US	USNH		44.2706	-71.3042	872915	20251011040000	https://www.eagletribune.com/news/new_hampshire/new-hampshire-heritage-museum-trail-offers-spooky-season-adventures-across-the-state/article_d51362de-2fae-477d-9cfa-7f33a91a986f.html
1267998735	20251011	202510	2025	2025.7699	DEU	FRANKFORT	DEU																		1	051	051	05	1	3.4	3	1	3	5.81395348837209	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251011040000	https://www.wktv.com/news/honoring-frank-spatto-with-a-classic-car-procession/article_f3b212c9-950c-4f96-a5ae-ee45d862a887.html
1267998736	20251011	202510	2025	2025.7699	DEU	FRANKFORT	DEU								USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	1	3	5.81395348837209	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251011040000	https://www.wktv.com/news/honoring-frank-spatto-with-a-classic-car-procession/article_f3b212c9-950c-4f96-a5ae-ee45d862a887.html
1267998737	20251011	202510	2025	2025.7699	EDU	UNIVERSITY						EDU													1	010	010	01	1	0.0	5	1	5	-3.07692307692307	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251011040000	https://economictimes.indiatimes.com/nri/latest-updates/brown-university-urges-dhs-to-withdraw-proposed-visa-rule-for-international-students/articleshow/124469093.cms
1267998738	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	4	1	4	1.89873417721519	3	Riverside County, California, United States	US	USCA	CA065	33.7334	-116.051	277297	0								3	Riverside County, California, United States	US	USCA		33.7334	-116.051	277297	20251011040000	https://www.kcra.com/article/california-law-guarantee-cal-state-admission-qualified-graduates/69003753
1267998739	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	1	1	1	1.89873417721519	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20251011040000	https://www.kcra.com/article/california-law-guarantee-cal-state-admission-qualified-graduates/69003753
1267998740	20251011	202510	2025	2025.7699	EDU	UNIVERSITY						EDU													1	025	025	02	1	-0.3	10	1	10	-3.07692307692307	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251011040000	https://economictimes.indiatimes.com/nri/latest-updates/brown-university-urges-dhs-to-withdraw-proposed-visa-rule-for-international-students/articleshow/124469093.cms
1267998741	20251011	202510	2025	2025.7699	EDU	UNIVERSITY						EDU													1	025	025	02	1	-0.3	10	1	10	-3.07692307692307	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20251011040000	https://economictimes.indiatimes.com/nri/latest-updates/brown-university-urges-dhs-to-withdraw-proposed-visa-rule-for-international-students/articleshow/124469093.cms
1267998742	20251011	202510	2025	2025.7699	EDU	PROFESSOR						EDU													0	033	033	03	1	5.2	10	1	10	6.44257703081233	0								0								0								20251011040000	https://www.guampdn.com/news/uog-s-pakingan-named-pcaob-scholar-wins-15k-award/article_e8edc728-2110-4825-a175-f3fe500f5a78.html
1267998743	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													1	120	120	12	3	-4.0	5	1	5	-3.8500506585613	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251011040000	https://www.rappler.com/voices/thought-leaders/too-much-homework-schools-drain-children-health-imagination/
1267998744	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													0	120	120	12	3	-4.0	6	1	6	-3.8265306122449	3	Dekalb County, Illinois, United States	US	USIL	IL037	41.9167	-88.7504	422190	0								3	Dekalb County, Illinois, United States	US	USIL		41.9167	-88.7504	422190	20251011040000	https://www.atlantanewsfirst.com/2025/10/10/some-georgia-lawmakers-urge-state-involvement-dekalb-superintendent-case/
1267998745	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	2	1	2	-2.65095729013255	3	Richland County, South Carolina, United States	US	USSC	SC079	34.0168	-80.9165	1249299	0								3	Richland County, South Carolina, United States	US	USSC		34.0168	-80.9165	1249299	20251011040000	https://www.wmbfnews.com/2025/10/10/new-usc-research-sheds-light-school-shooting-trends-prevention/
1267998746	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	3	1	3	-2.65095729013255	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251011040000	https://www.wmbfnews.com/2025/10/10/new-usc-research-sheds-light-school-shooting-trends-prevention/
1267998747	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU			JPNEDU	JAPAN	JPN					EDU			0	031	031	03	1	5.2	2	1	2	3.76016260162602	3	Baranof, Alaska, United States	US	USAK	AK220	57.0894	-134.833	1420227	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	4	Nemuro, Hokkaido, Japan	JA	JA12	34276	43.3236	145.575	-238619	20251011040000	http://www.sitkasentinel.com/stories/city-delegation-renews-ties-with-japan-sister-city,80746
1267998748	20251011	202510	2025	2025.7699	EDU	SCHOOL						EDU			OPP	PROTESTER						OPP			0	043	043	04	1	2.8	2	1	2	-1.63191296464189	3	Grossmont, California, United States	US	USCA	CA073	32.7784	-116.988	1656535	3	Grossmont, California, United States	US	USCA	CA073	32.7784	-116.988	1656535	3	Grossmont, California, United States	US	USCA	CA073	32.7784	-116.988	1656535	20251011040000	https://timesofsandiego.com/education/2025/10/10/first-amendment-takes-center-stage-at-grossmont-union-district-meeting/
1267998749	20251011	202510	2025	2025.7699	EDU	UNIVERSITY						EDU			PRK	NORTH KOREA	PRK								0	013	013	01	1	0.4	2	1	2	2.36363636363636	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20251011040000	https://www.yahoo.com/news/articles/north-korea-shows-off-most-032352537.html
